season,date,tournament,level,classification,classification_evidence,round,surface,home_player,away_player,home_player_id,away_player_id,winner_code,home_set_score,away_set_score,source,match_key
2021,2021-07-06,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Parrizas-Diaz N.,Lepchenko V.,457861,958557,1.0,2.0,0.0,TennisData.app,02746cc3789ca85cf074a2c3
2021,2021-07-06,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Peterson R.,Min G.,152735,418746,1.0,2.0,0.0,TennisData.app,5f15a9bc4c0bfb680583fdc3
2021,2021-07-06,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Schmiedlova A. K.,Burel C.,537908,289001,1.0,2.0,1.0,TennisData.app,f64a7d257305d80d78ffa149
2021,2021-07-06,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sherif M.,Jones F.,729721,794930,1.0,2.0,1.0,TennisData.app,02f4d20ec4388c1f388b548d
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bolsova Zadoinov A.,Volynets K.,745434,421894,1.0,2.0,0.0,TennisData.app,de91ed7e18f71f0bddc6d9bb
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bondar A.,Kalinskaya A.,610520,393113,1.0,1.0,0.0,TennisData.app,eaabfe83f017d7f49c9c7048
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Hennemann C. W.,Liu C.,826836,737156,2.0,0.0,2.0,TennisData.app,48e1376f9a4374350dbab79e
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Inglis M.,Parrizas-Diaz N.,646421,457861,2.0,1.0,2.0,TennisData.app,f1299b8ef8853431aedb7c85
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Kung L.,Govortsova O.,329751,261026,2.0,0.0,2.0,TennisData.app,1fe559b497a511c272e7bdc3
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Peterson R.,Arruabarrena L.,152735,386473,1.0,2.0,0.0,TennisData.app,981350ac27af822c0817c7f3
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Schmiedlova A. K.,Buzarnescu M.,537908,824052,2.0,0.0,2.0,TennisData.app,077cf09f7ff83740fb617ede
2021,2021-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sherif M.,Baindl K.,729721,455355,1.0,2.0,0.0,TennisData.app,b4c3ebb33ba93bb2cd3d0e9f
2021,2021-07-08,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Buzarnescu M.,Bondar A.,824052,610520,1.0,2.0,0.0,TennisData.app,b406e48d697c0467109ee901
2021,2021-07-08,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Parrizas-Diaz N.,Liu C.,457861,737156,1.0,2.0,0.0,TennisData.app,a8daa78dcde64121164c71fa
2021,2021-07-08,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Peterson R.,Bolsova Zadoinov A.,152735,745434,1.0,2.0,0.0,TennisData.app,387f10785ecdbfae18fcb03e
2021,2021-07-08,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Sherif M.,Govortsova O.,729721,261026,2.0,0.0,2.0,TennisData.app,15730b6c046933267c980906
2021,2021-07-09,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Parrizas-Diaz N.,Buzarnescu M.,457861,824052,1.0,2.0,0.0,TennisData.app,3c9d2abfd003d4ffa609dd4d
2021,2021-07-09,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Peterson R.,Govortsova O.,152735,261026,2.0,0.0,2.0,TennisData.app,4f1d651f5247b8142a9d6b7e
2021,2021-07-10,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Govortsova O.,Parrizas-Diaz N.,261026,457861,2.0,0.0,2.0,TennisData.app,885729abab21e1684bbdfcda
2021,2021-07-26,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Eikeri U.,Tsurenko L.,964933,126579,1.0,2.0,1.0,TennisData.app,6e4df76b79b82ea460cf48af
2021,2021-07-26,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Govortsova O.,Bandecchi S.,261026,670831,2.0,0.0,2.0,TennisData.app,de531b7ba6aada87c48ff319
2021,2021-07-26,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Gracheva V.,Sepa I.,323630,515487,1.0,2.0,0.0,TennisData.app,7af3d94517fb7550844c6811
2021,2021-07-26,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Schmiedlova A. K.,Fett J.,537908,591336,1.0,2.0,0.0,TennisData.app,2c88b2efdbd6cbe6c15caf09
2021,2021-07-26,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sramkova R.,Mrdeza T.,123538,411769,1.0,2.0,1.0,TennisData.app,67024f97c0ecef70bfe71bc9
2021,2021-07-26,Belgrade Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Ponchet J.,Milovanovic E.,673787,734243,1.0,2.0,0.0,TennisData.app,98c3f3fb6a67672d8a10bf51
2021,2021-07-26,Belgrade Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Rosatello C.,Curovic T.,604556,193166,1.0,2.0,0.0,TennisData.app,a57c83d1982742ccede63277
2021,2021-07-26,Belgrade Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Talbi S.,Yashina E.,200769,961892,2.0,1.0,2.0,TennisData.app,078ae3d2e171461c02b2b55b
2021,2021-07-26,Belgrade Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Zlochova Z.,Wuerth T.,169851,605419,2.0,0.0,2.0,TennisData.app,19b55cf7eff7d9b8732870fc
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Chang H.,Douglas E.,322624,530750,1.0,2.0,0.0,TennisData.app,6152b805dea6b676cbc58d7a
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Glatch A.,Gleason Q.,625444,990897,1.0,2.0,0.0,TennisData.app,7e72d0c2be54330ed63de49d
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Jokic K.,Liang E. S.,981312,161617,2.0,1.0,2.0,TennisData.app,82d861be097f9eb36aa19e02
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Maria T.,Han N.,913730,987395,2.0,0.0,2.0,TennisData.app,f0ef352eb4d30c752b750e92
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Marino R.,Harrison C.,675084,155404,1.0,2.0,0.0,TennisData.app,2266cfc4ba5d6120da16d87e
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Osuigwe W.,Loeb J.,791769,673298,2.0,0.0,2.0,TennisData.app,036b55d5ad35d1164d394da2
2021,2021-07-26,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Pate W.,Kinard T.,201748,280059,2.0,0.0,2.0,TennisData.app,791bc86793007337129dec7f
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Bara I.,Hesse A.,710939,526053,1.0,2.0,0.0,TennisData.app,327bbdc7f156d91c0612b26c
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Blinkova A.,Shinikova I.,126226,612621,1.0,2.0,0.0,TennisData.app,4be55107d82d563ff9717bed
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Cristian J.,Juvan K.,885728,506008,1.0,2.0,0.0,TennisData.app,8c4dae5806ca20c95c0f29c7
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Danilovic O.,Rosatello C.,923407,604556,1.0,2.0,1.0,TennisData.app,a5fb958312fcd9669743aa25
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Kostova E.,Rus A.,925504,342785,2.0,0.0,2.0,TennisData.app,7b85ac02fea10a9063d3c9ee
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Niemeier J.,Tomova V.,534672,897792,1.0,2.0,0.0,TennisData.app,db9f62679f1ed3b26b6403be
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Pliskova Kr.,Lukas T.,368334,403135,1.0,2.0,0.0,TennisData.app,816e0ce789fbf5520ac400ad
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Ponchet J.,Vukovic D.,673787,453564,1.0,2.0,0.0,TennisData.app,34e1e1fa299d8f7b250ed2b1
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Radivojevic L.,Petkovic A.,272547,492180,2.0,1.0,2.0,TennisData.app,fa3ab366278c35037a9bdf39
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Trevisan M.,Udvardy P.,357952,416641,1.0,2.0,1.0,TennisData.app,c042ac784aacefe415c0fb02
2021,2021-07-27,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Wuerth T.,Yashina E.,605419,961892,1.0,2.0,0.0,TennisData.app,eab8d87b4a5b66209f05c2e2
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Arconada U. M.,Sutjiadi A.,232439,137412,2.0,0.0,2.0,TennisData.app,48535a1aac085cbb5443c409
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Brengle M.,Scott K.,653254,540114,2.0,0.0,2.0,TennisData.app,6a8e832d95010515d0a1fe77
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Chang S.,Davis L.,622836,331161,2.0,0.0,2.0,TennisData.app,24c75803c3bed65f9bd7fb0b
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Chirico L.,Mateas M.,936231,925025,2.0,0.0,2.0,TennisData.app,b084b334ca6860cb97c74a3a
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Inglis M.,Crawley F.,646421,357328,1.0,2.0,0.0,TennisData.app,84ac0f67008fe1ee87c0f81c
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Kiick A.,Vickery S.,699242,555385,1.0,1.0,0.0,TennisData.app,fe5223b1531c4c265c3274f3
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Navarro E.,Haddad Maia B.,804248,692146,1.0,2.0,0.0,TennisData.app,418491772365187861e3725b
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Volodko K.,Plipuech P.,693081,712759,1.0,2.0,0.0,TennisData.app,4cc68ad763170e13e3ce10d3
2021,2021-07-27,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Zhao C.,Lepchenko V.,400866,958557,2.0,0.0,2.0,TennisData.app,5ecc97bb663443a2ea2f7695
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bara I.,Wuerth T.,710939,605419,2.0,0.0,2.0,TennisData.app,069e7b2627a6d183e74cd014
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Blinkova A.,Bandecchi S.,126226,670831,1.0,2.0,0.0,TennisData.app,8fefeacaac1206f8a9a93131
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Danilovic O.,Rus A.,923407,342785,2.0,0.0,2.0,TennisData.app,7e5a707a36848a1cfc68a212
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Gracheva V.,Pliskova Kr.,323630,368334,2.0,0.0,2.0,TennisData.app,e62e474c8694dd27b4cdb6ea
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Ponchet J.,Petkovic A.,673787,492180,2.0,0.0,2.0,TennisData.app,bb72229bd41b2f1fff3a5b9f
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Schmiedlova A. K.,Niemeier J.,537908,534672,1.0,2.0,1.0,TennisData.app,b7343db6b31d050f417372c0
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sramkova R.,Cristian J.,123538,885728,1.0,2.0,1.0,TennisData.app,ba7d80e932ccaa49e7117391
2021,2021-07-28,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Trevisan M.,Eikeri U.,357952,964933,1.0,2.0,0.0,TennisData.app,47fd964e151771f34718f656
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Glatch A.,Navarro E.,625444,804248,2.0,0.0,2.0,TennisData.app,f8bc9342d5f8a50ba3755718
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Han N.,Chang H.,987395,322624,2.0,0.0,2.0,TennisData.app,70b3e6d9bb00010256792bd9
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Kinard T.,Lepchenko V.,280059,958557,2.0,0.0,2.0,TennisData.app,ee171ce25e76a746822438da
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Liang E. S.,Kiick A.,161617,699242,1.0,2.0,1.0,TennisData.app,20beff6b3617c38de4cadbc2
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Marino R.,Davis L.,675084,331161,2.0,0.0,2.0,TennisData.app,9b58f06950238000129bb791
2021,2021-07-28,Charleston Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Scott K.,Loeb J.,540114,673298,2.0,1.0,2.0,TennisData.app,17a60476ee67febde21c8452
2021,2021-07-29,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Blinkova A.,Schmiedlova A. K.,126226,537908,2.0,1.0,2.0,TennisData.app,8cefda647b6cc983dcc8c469
2021,2021-07-29,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Pliskova Kr.,Sramkova R.,368334,123538,2.0,1.0,2.0,TennisData.app,ad96f8347c9fa38b88f09607
2021,2021-07-29,Belgrade Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Trevisan M.,Rus A.,357952,342785,2.0,0.0,2.0,TennisData.app,77c8cfb897d84e2e93fefeef
