date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2023-03-06,Indian Wells Masters,Hard,R64,Ugo Humbert,Denis Shapovalov,7-5 6-4,3,2023-404-39,2023-404,39,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Marcos Giron,Aleksandar Kovacevic,6-3 7-5,3,2023-404-4,2023-404,4,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Andrey Rublev,Jiri Lehecka,6-4 6-2,3,2023-404-40,2023-404,40,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Casper Ruud,Diego Schwartzman,6-2 6-3,3,2023-404-41,2023-404,41,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Cristian Garin,Yoshihito Nishioka,6-4 6-0,3,2023-404-42,2023-404,42,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Alejandro Davidovich Fokina,Yibing Wu,6-4 6-1,3,2023-404-43,2023-404,43,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Karen Khachanov,Oscar Otte,6-3 6-3,3,2023-404-44,2023-404,44,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Alexander Zverev,Pedro Cachin,6-3 6-1,3,2023-404-45,2023-404,45,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Emil Ruusuvuori,Roberto Bautista Agut,7-6(5) 6-2,3,2023-404-46,2023-404,46,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Ilya Ivashka,Botic van de Zandschulp,7-5 3-2 RET,3,2023-404-47,2023-404,47,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Daniil Medvedev,Brandon Nakashima,6-4 6-3,3,2023-404-48,2023-404,48,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Holger Rune,Mackenzie McDonald,7-5 6-3,3,2023-404-49,2023-404,49,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Tung-Lin Wu,Alexander Bublik,6-4 6-4,3,2023-404-5,2023-404,5,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Stan Wawrinka,Miomir Kecmanovic,7-6(8) 6-4,3,2023-404-50,2023-404,50,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Adrian Mannarino,Lorenzo Musetti,6-4 6-4,3,2023-404-51,2023-404,51,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Jannik Sinner,Richard Gasquet,6-3 7-6(2),3,2023-404-52,2023-404,52,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Marton Fucsovics,Alex de Minaur,6-4 6-2,3,2023-404-53,2023-404,53,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Alex Molcan,Borna Coric,6-3 6-3,3,2023-404-54,2023-404,54,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Sebastian Baez,Rinky Hijikata,6-3 6-1,3,2023-404-55,2023-404,55,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Taylor Fritz,Ben Shelton,4-6 6-4 6-3,3,2023-404-56,2023-404,56,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Felix Auger-Aliassime,Pedro Martinez,7-6(5) 6-4,3,2023-404-57,2023-404,57,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Francisco Cerundolo,Jack Sock,4-6 6-3 6-4,3,2023-404-58,2023-404,58,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Tommy Paul,Jan-Lennard Struff,6-3 6-3,3,2023-404-59,2023-404,59,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Taro Daniel,Roberto Carballes Baena,6-1 7-5,3,2023-404-6,2023-404,6,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Hubert Hurkacz,Alexei Popyrin,6-3 6-3,3,2023-404-60,2023-404,60,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Andy Murray,Radu Albot,6-4 6-3,3,2023-404-61,2023-404,61,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Jack Draper,Daniel Evans,6-4 6-2,3,2023-404-62,2023-404,62,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Tallon Griekspoor,Guido Pella,7-6(3) 7-6(4),3,2023-404-63,2023-404,63,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R64,Carlos Alcaraz,Thanasi Kokkinakis,6-3 6-3,3,2023-404-64,2023-404,64,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Alejandro Tabilo,Jordan Thompson,6-3 7-6(6),3,2023-404-65,2023-404,65,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Frances Tiafoe,Jason Kubler,6-3 6-2,3,2023-404-66,2023-404,66,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Cameron Norrie,Taro Daniel,6-7(5) 7-5 6-2,3,2023-404-67,2023-404,67,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Andrey Rublev,Ugo Humbert,7-5 6-3,3,2023-404-68,2023-404,68,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Cristian Garin,Casper Ruud,6-4 7-6(2),3,2023-404-69,2023-404,69,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Ugo Humbert,Bernabe Zapata Miralles,6-2 7-6(6),3,2023-404-7,2023-404,7,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Alejandro Davidovich Fokina,Karen Khachanov,6-3 1-6 6-4,3,2023-404-70,2023-404,70,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Alexander Zverev,Emil Ruusuvuori,7-5 1-6 7-5,3,2023-404-71,2023-404,71,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Daniil Medvedev,Ilya Ivashka,6-2 3-6 6-1,3,2023-404-72,2023-404,72,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Stan Wawrinka,Holger Rune,6-2 6-7(5) 7-5,3,2023-404-73,2023-404,73,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Jannik Sinner,Adrian Mannarino,7-6(7) 6-4,3,2023-404-74,2023-404,74,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Marton Fucsovics,Alex Molcan,6-4 6-2,3,2023-404-75,2023-404,75,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Taylor Fritz,Sebastian Baez,6-1 6-2,3,2023-404-76,2023-404,76,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Felix Auger-Aliassime,Francisco Cerundolo,7-5 6-4,3,2023-404-77,2023-404,77,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Tommy Paul,Hubert Hurkacz,4-6 6-2 6-4,3,2023-404-78,2023-404,78,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Jack Draper,Andy Murray,7-6(6) 6-2,3,2023-404-79,2023-404,79,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Jiri Lehecka,Arthur Rinderknech,7-6(4) 7-5,3,2023-404-8,2023-404,8,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R32,Carlos Alcaraz,Tallon Griekspoor,7-6(4) 6-3,3,2023-404-80,2023-404,80,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Frances Tiafoe,Alejandro Tabilo,6-4 6-4,3,2023-404-81,2023-404,81,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Cameron Norrie,Andrey Rublev,6-2 6-4,3,2023-404-82,2023-404,82,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Alejandro Davidovich Fokina,Cristian Garin,6-3 6-4,3,2023-404-83,2023-404,83,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Daniil Medvedev,Alexander Zverev,6-7(5) 7-6(5) 7-5,3,2023-404-84,2023-404,84,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Jannik Sinner,Stan Wawrinka,6-1 6-4,3,2023-404-85,2023-404,85,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Taylor Fritz,Marton Fucsovics,6-4 6-3,3,2023-404-86,2023-404,86,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Felix Auger-Aliassime,Tommy Paul,3-6 6-3 7-6(6),3,2023-404-87,2023-404,87,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R16,Carlos Alcaraz,Jack Draper,6-2 2-0 RET,3,2023-404-88,2023-404,88,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,QF,Frances Tiafoe,Cameron Norrie,6-4 6-4,3,2023-404-89,2023-404,89,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,R128,Diego Schwartzman,Federico Coria,6-1 6-2,3,2023-404-9,2023-404,9,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,QF,Daniil Medvedev,Alejandro Davidovich Fokina,6-3 7-5,3,2023-404-90,2023-404,90,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,QF,Jannik Sinner,Taylor Fritz,6-4 4-6 6-4,3,2023-404-91,2023-404,91,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,QF,Carlos Alcaraz,Felix Auger-Aliassime,6-4 6-4,3,2023-404-92,2023-404,92,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,SF,Daniil Medvedev,Frances Tiafoe,7-5 7-6(4),3,2023-404-93,2023-404,93,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,SF,Carlos Alcaraz,Jannik Sinner,7-6(4) 6-3,3,2023-404-94,2023-404,94,M,sackmann-local
2023-03-06,Indian Wells Masters,Hard,F,Carlos Alcaraz,Daniil Medvedev,6-3 6-2,3,2023-404-95,2023-404,95,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Richard Gasquet,Christopher O'Connell,6-4 3-6 6-1,3,2023-403-1,2023-403,1,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Alex Molcan,Jordan Thompson,6-2 4-6 6-3,3,2023-403-10,2023-403,10,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Mackenzie McDonald,Daniel Elahi Galan,6-4 6-2,3,2023-403-11,2023-403,11,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Quentin Halys,Pedro Martinez,6-2 7-6(4),3,2023-403-12,2023-403,12,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Gregoire Barrere,Roman Safiullin,6-4 3-6 6-3,3,2023-403-13,2023-403,13,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Christopher Eubanks,Denis Kudla,7-6(2) 6-2,3,2023-403-14,2023-403,14,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Adrian Mannarino,Juncheng Shang,1-6 6-4 6-2,3,2023-403-15,2023-403,15,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Thanasi Kokkinakis,Zizou Bergs,4-6 6-3 7-6(7),3,2023-403-16,2023-403,16,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,J.J. Wolf,Alexander Bublik,7-5 6-3,3,2023-403-17,2023-403,17,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Ugo Humbert,Gael Monfils,3-3 RET,3,2023-403-18,2023-403,18,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Jan-Lennard Struff,Fabio Fognini,6-4 5-7 6-4,3,2023-403-19,2023-403,19,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Cristian Garin,Marcos Giron,6-4 2-6 6-4,3,2023-403-2,2023-403,2,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Laslo Djere,Aleksandar Vukic,6-2 7-6(3),3,2023-403-20,2023-403,20,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Taro Daniel,Arthur Rinderknech,4-1 RET,3,2023-403-21,2023-403,21,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Emil Ruusuvuori,Nuno Borges,6-1 6-4,3,2023-403-22,2023-403,22,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Alexei Popyrin,Mikael Ymer,7-6(5) 4-4 RET,3,2023-403-23,2023-403,23,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Ilya Ivashka,Daniel Altmaier,6-2 6-1,3,2023-403-24,2023-403,24,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Marton Fucsovics,Pedro Cachin,6-4 7-6(2),3,2023-403-25,2023-403,25,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Yibing Wu,Kyle Edmund,7-5 7-5,3,2023-403-26,2023-403,26,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Guido Pella,Juan Pablo Varillas,1-6 6-3 6-2,3,2023-403-27,2023-403,27,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Emilio Nava,John Isner,7-6(5) 7-6(4),3,2023-403-28,2023-403,28,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Marc-Andrea Huesler,Albert Ramos-Vinolas,6-7(4) 7-6(2) 6-3,3,2023-403-29,2023-403,29,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Jiri Lehecka,Federico Coria,6-3 6-4,3,2023-403-3,2023-403,3,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Brandon Nakashima,Oscar Otte,7-6(3) 6-3,3,2023-403-30,2023-403,30,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Dusan Lajovic,Andy Murray,6-4 7-5,3,2023-403-31,2023-403,31,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Facundo Bagnis,Felipe Meligeni Alves,6-3 1-6 6-4,3,2023-403-32,2023-403,32,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Stefanos Tsitsipas,Richard Gasquet,W/O,3,2023-403-33,2023-403,33,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Cristian Garin,Sebastian Baez,7-6(2) 6-3,3,2023-403-34,2023-403,34,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Jiri Lehecka,Lorenzo Musetti,6-4 6-4,3,2023-403-35,2023-403,35,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Karen Khachanov,Tomas Martin Etcheverry,6-1 3-6 6-3,3,2023-403-36,2023-403,36,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Frances Tiafoe,Yosuke Watanuki,6-7(5) 7-6(3) 6-4,3,2023-403-37,2023-403,37,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Lorenzo Sonego,Daniel Evans,4-6 6-3 6-2,3,2023-403-38,2023-403,38,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Francisco Cerundolo,Aleksandar Kovacevic,6-4 6-4,3,2023-403-39,2023-403,39,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Tomas Martin Etcheverry,Pavel Kotov,6-2 6-2,3,2023-403-4,2023-403,4,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Felix Auger-Aliassime,Thiago Monteiro,7-6(5) 7-6(8),3,2023-403-40,2023-403,40,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Daniil Medvedev,Roberto Carballes Baena,6-1 6-2,3,2023-403-41,2023-403,41,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Alex Molcan,Yoshihito Nishioka,7-6(5) 1-6 6-2,3,2023-403-42,2023-403,42,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Mackenzie McDonald,Matteo Berrettini,7-6(8) 7-6(5),3,2023-403-43,2023-403,43,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Quentin Halys,Alex de Minaur,6-7(5) 7-6(3) 7-6(8),3,2023-403-44,2023-403,44,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Gregoire Barrere,Cameron Norrie,6-3 6-2,3,2023-403-45,2023-403,45,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Christopher Eubanks,Borna Coric,3-6 6-4 6-2,3,2023-403-46,2023-403,46,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Adrian Mannarino,Ben Shelton,6-4 3-6 6-1,3,2023-403-47,2023-403,47,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Hubert Hurkacz,Thanasi Kokkinakis,6-7(10) 7-6(7) 7-6(6),3,2023-403-48,2023-403,48,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Andrey Rublev,J.J. Wolf,7-6(3) 6-4,3,2023-403-49,2023-403,49,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Yosuke Watanuki,Benoit Paire,6-4 7-5,3,2023-403-5,2023-403,5,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Miomir Kecmanovic,Ugo Humbert,6-4 6-7(5) 7-6(3),3,2023-403-50,2023-403,50,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Grigor Dimitrov,Jan-Lennard Struff,4-6 7-6(5) 6-4,3,2023-403-51,2023-403,51,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Jannik Sinner,Laslo Djere,6-4 6-2,3,2023-403-52,2023-403,52,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Taro Daniel,Alexander Zverev,6-0 6-4,3,2023-403-53,2023-403,53,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Emil Ruusuvuori,Roberto Bautista Agut,6-4 7-6(5),3,2023-403-54,2023-403,54,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Botic van de Zandschulp,Alexei Popyrin,4-6 7-6(4) 6-2,3,2023-403-55,2023-403,55,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Casper Ruud,Ilya Ivashka,6-2 6-3,3,2023-403-56,2023-403,56,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Holger Rune,Marton Fucsovics,6-3 7-5,3,2023-403-57,2023-403,57,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Diego Schwartzman,Yibing Wu,7-6(1) 6-1,3,2023-403-58,2023-403,58,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Denis Shapovalov,Guido Pella,6-3 3-6 6-3,3,2023-403-59,2023-403,59,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Lorenzo Sonego,Dominic Thiem,7-6(7) 6-2,3,2023-403-6,2023-403,6,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Taylor Fritz,Emilio Nava,6-4 6-1,3,2023-403-60,2023-403,60,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Tommy Paul,Marc-Andrea Huesler,5-7 6-3 6-4,3,2023-403-61,2023-403,61,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Alejandro Davidovich Fokina,Brandon Nakashima,6-4 7-6(5),3,2023-403-62,2023-403,62,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Dusan Lajovic,Maxime Cressy,6-4 7-6(2),3,2023-403-63,2023-403,63,M,sackmann-local
2023-03-20,Miami Masters,Hard,R64,Carlos Alcaraz,Facundo Bagnis,6-0 6-2,3,2023-403-64,2023-403,64,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Stefanos Tsitsipas,Cristian Garin,6-3 4-6 6-4,3,2023-403-65,2023-403,65,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Karen Khachanov,Jiri Lehecka,6-2 6-4,3,2023-403-66,2023-403,66,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Lorenzo Sonego,Frances Tiafoe,6-3 6-4,3,2023-403-67,2023-403,67,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Francisco Cerundolo,Felix Auger-Aliassime,6-2 7-5,3,2023-403-68,2023-403,68,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Daniil Medvedev,Alex Molcan,W/O,3,2023-403-69,2023-403,69,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Aleksandar Kovacevic,Jaume Munar,7-6(4) 2-6 6-1,3,2023-403-7,2023-403,7,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Quentin Halys,Mackenzie McDonald,7-6(2) 6-3,3,2023-403-70,2023-403,70,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Christopher Eubanks,Gregoire Barrere,6-3 7-6(7),3,2023-403-71,2023-403,71,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Adrian Mannarino,Hubert Hurkacz,7-6(5) 7-6(0),3,2023-403-72,2023-403,72,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Andrey Rublev,Miomir Kecmanovic,6-1 6-2,3,2023-403-73,2023-403,73,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Jannik Sinner,Grigor Dimitrov,6-3 6-4,3,2023-403-74,2023-403,74,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Emil Ruusuvuori,Taro Daniel,6-3 7-6(3),3,2023-403-75,2023-403,75,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Botic van de Zandschulp,Casper Ruud,3-6 6-4 6-4,3,2023-403-76,2023-403,76,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Holger Rune,Diego Schwartzman,6-4 6-2,3,2023-403-77,2023-403,77,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Taylor Fritz,Denis Shapovalov,6-4 6-4,3,2023-403-78,2023-403,78,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Tommy Paul,Alejandro Davidovich Fokina,6-3 7-5,3,2023-403-79,2023-403,79,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Thiago Monteiro,Jason Kubler,6-4 7-6(6),3,2023-403-8,2023-403,8,M,sackmann-local
2023-03-20,Miami Masters,Hard,R32,Carlos Alcaraz,Dusan Lajovic,6-0 7-6(5),3,2023-403-80,2023-403,80,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Karen Khachanov,Stefanos Tsitsipas,7-6(4) 6-4,3,2023-403-81,2023-403,81,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Francisco Cerundolo,Lorenzo Sonego,3-6 6-3 6-2,3,2023-403-82,2023-403,82,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Daniil Medvedev,Quentin Halys,6-4 6-2,3,2023-403-83,2023-403,83,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Christopher Eubanks,Adrian Mannarino,7-6(2) 7-6(5),3,2023-403-84,2023-403,84,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Jannik Sinner,Andrey Rublev,6-2 6-4,3,2023-403-85,2023-403,85,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Emil Ruusuvuori,Botic van de Zandschulp,4-6 6-4 7-5,3,2023-403-86,2023-403,86,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Taylor Fritz,Holger Rune,6-3 6-4,3,2023-403-87,2023-403,87,M,sackmann-local
2023-03-20,Miami Masters,Hard,R16,Carlos Alcaraz,Tommy Paul,6-4 6-4,3,2023-403-88,2023-403,88,M,sackmann-local
2023-03-20,Miami Masters,Hard,QF,Karen Khachanov,Francisco Cerundolo,6-3 6-2,3,2023-403-89,2023-403,89,M,sackmann-local
2023-03-20,Miami Masters,Hard,R128,Roberto Carballes Baena,Bernabe Zapata Miralles,6-0 3-0 RET,3,2023-403-9,2023-403,9,M,sackmann-local
2023-03-20,Miami Masters,Hard,QF,Daniil Medvedev,Christopher Eubanks,6-3 7-5,3,2023-403-90,2023-403,90,M,sackmann-local
2023-03-20,Miami Masters,Hard,QF,Jannik Sinner,Emil Ruusuvuori,6-3 6-1,3,2023-403-91,2023-403,91,M,sackmann-local
2023-03-20,Miami Masters,Hard,QF,Carlos Alcaraz,Taylor Fritz,6-4 6-2,3,2023-403-92,2023-403,92,M,sackmann-local
2023-03-20,Miami Masters,Hard,SF,Daniil Medvedev,Karen Khachanov,7-6(5) 3-6 6-3,3,2023-403-93,2023-403,93,M,sackmann-local
2023-03-20,Miami Masters,Hard,SF,Jannik Sinner,Carlos Alcaraz,6-7(4) 6-4 6-2,3,2023-403-94,2023-403,94,M,sackmann-local
2023-03-20,Miami Masters,Hard,F,Daniil Medvedev,Jannik Sinner,7-5 6-3,3,2023-403-95,2023-403,95,M,sackmann-local
2023-04-10,Monte Carlo Masters,Clay,R16,Holger Rune,Matteo Berrettini,W/O,3,2023-410-45,2023-410,45,M,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Juan Pablo Varillas,Hugo Gaston,7-5 6-3,3,2023-2841-1,2023-2841,1,250,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Gregoire Barrere,Hamad Medjedovic,7-6(6) 7-5,3,2023-2841-10,2023-2841,10,250,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Dusan Lajovic,Filip Krajinovic,6-2 4-6 6-4,3,2023-2841-11,2023-2841,11,250,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Luca Van Assche,Stan Wawrinka,1-6 7-6(4) 6-4,3,2023-2841-12,2023-2841,12,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Andrey Rublev,Juan Pablo Varillas,6-2 6-2,3,2023-2841-13,2023-2841,13,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Damir Dzumhur,Richard Gasquet,6-4 1-6 7-6(3),3,2023-2841-14,2023-2841,14,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Laslo Djere,Borna Coric,6-4 6-7(1) 6-4,3,2023-2841-15,2023-2841,15,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Alex Molcan,Alexei Popyrin,7-6(4) 4-6 7-5,3,2023-2841-16,2023-2841,16,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Jiri Lehecka,Radu Albot,6-0 6-2,3,2023-2841-17,2023-2841,17,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Miomir Kecmanovic,Abdullah Shelbayh,6-4 7-6(4),3,2023-2841-18,2023-2841,18,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Dusan Lajovic,Gregoire Barrere,6-3 6-0,3,2023-2841-19,2023-2841,19,250,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Damir Dzumhur,Liam Broady,6-3 6-0,3,2023-2841-2,2023-2841,2,250,sackmann-local
2023-04-17,Banja Luka,Clay,R16,Novak Djokovic,Luca Van Assche,6-7(4) 6-3 6-2,3,2023-2841-20,2023-2841,20,250,sackmann-local
2023-04-17,Banja Luka,Clay,QF,Andrey Rublev,Damir Dzumhur,7-5 6-3,3,2023-2841-21,2023-2841,21,250,sackmann-local
2023-04-17,Banja Luka,Clay,QF,Alex Molcan,Laslo Djere,6-2 4-6 7-5,3,2023-2841-22,2023-2841,22,250,sackmann-local
2023-04-17,Banja Luka,Clay,QF,Miomir Kecmanovic,Jiri Lehecka,7-5 6-0,3,2023-2841-23,2023-2841,23,250,sackmann-local
2023-04-17,Banja Luka,Clay,QF,Dusan Lajovic,Novak Djokovic,6-4 7-6(6),3,2023-2841-24,2023-2841,24,250,sackmann-local
2023-04-17,Banja Luka,Clay,SF,Andrey Rublev,Alex Molcan,6-2 6-4,3,2023-2841-25,2023-2841,25,250,sackmann-local
2023-04-17,Banja Luka,Clay,SF,Dusan Lajovic,Miomir Kecmanovic,4-6 7-6(5) 6-4,3,2023-2841-26,2023-2841,26,250,sackmann-local
2023-04-17,Banja Luka,Clay,F,Dusan Lajovic,Andrey Rublev,6-3 4-6 6-4,3,2023-2841-27,2023-2841,27,250,sackmann-local
2023-04-17,Banja Luka,Clay,R32,Richard Gasquet,Dino Prizmic,6-3 6-1,3,2023-2841-3,2023-2841,3,250,sackmann-local
