match_key,season,date,tournament,location,tier,court,surface,round,best_of,winner,loser,winner_rank,loser_rank,winner_sets,loser_sets,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,comment,source,source_url
e5ac9aae41021db7a9b58842,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Kerber A.,Tomljanovic A.,11,58,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
cd2b0ee1c20872039c9503db,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Lisicki S.,Gavrilova D.,19,46,1,0,6,1,,,,,,,,,Retired,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
13d7f8b65d5f9607ace711c8,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Lucic M.,Halep S.,70,3,2,0,7,5,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
635ca1070c1f62d658d6e536,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Makarova E.,Pereira T.,9,76,2,1,6,2,5,7,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
cade61fe8b0bfd4aef83f5f5,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Muguruza G.,Giorgi C.,20,37,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1a4d6c20f253e4b7eac99dad,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Pennetta F.,Rybarikova M.,28,57,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
00b3e309676dc657435a2dfb,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Safarova L.,Nara K.,13,55,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
676b481df8bb28cfac6c6e9f,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Sharapova M.,Diatchenko V.,2,91,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
445f34e3dedc256384bea7d3,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Stosur S.,Hesse A.,22,272,2,0,6,0,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
f8762dba4debfa1cdae9f3c9,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Razzano V.,8,182,1,0,6,3,1,0,,,,,,,Retired,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
08952b22abf69f67be98c067,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Svitolina E.,Putintseva Y.,21,99,2,1,1,6,7,5,9,7,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
2a0360f134de7ce284d4a435,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Vekic D.,Jovanovski B.,165,60,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
0e6643fadd32988117e601de,2015,2015-05-27,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Vesnina E.,Hercog P.,82,75,2,1,2,6,6,1,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
a7cec6e3f098dd9e1db184eb,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Azarenka V.,Hradecka L.,27,61,2,0,6,2,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
4db32ea9dcb2eb00541d3699,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Bacsinszky T.,Smitkova T.,24,65,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
149cec714b9e6e5b5aa0e198,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Begu I.,Konjuh A.,30,94,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1618117a6c0c5ea330c8d565,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Errani S.,Witthoeft C.,17,56,2,1,6,3,4,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
ed7ef90ab084c596e50b6c92,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Falconi I.,Karatantcheva S.,85,106,2,1,3,6,6,1,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
93d08d6c78b46c9d738450a1,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Goerges J.,Wozniacki C.,72,5,2,0,6,4,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
012aee9c194b2bef5fa91263,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Keys M.,Bencic B.,16,35,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
cff3b5c4e41f944aac8e7f26,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Kvitova P.,Soler Espinosa S.,4,97,2,1,6,7,6,4,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
e67c084f81d32dfeb44c0d4a,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Mitu A.,Pliskova Ka.,100,12,2,1,2,6,7,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
b4ecfc1f35ad3c21238e7a70,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Mladenovic K.,Kovinic D.,44,89,2,0,6,3,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1123d72e49bab70ae0003c00,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Petkovic A.,Dominguez Lino L.,10,114,2,1,4,6,6,4,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
d25c450f18f4ed096c9e39a9,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Pironkova T.,Allertova D.,49,88,2,0,6,3,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
d2e860765cff8f30887a3fdf,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Schiavone F.,Kuznetsova S.,92,18,2,1,6,7,7,5,10,8,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
90f8181950b54f2f4e501303,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Stephens S.,Watson H.,40,45,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
42d98acd06fac00eb53ee7e2,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Van Uytvanck A.,Diyas Z.,93,32,2,1,0,6,6,1,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
e17173269d46669bd78abaa1,2015,2015-05-28,French Open,Paris,Grand Slam,Outdoor,Clay,2nd Round,3,Williams S.,Friedsam A.L.,1,105,2,1,5,7,6,3,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
0b8fdf0483a69134f5f6a882,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Cornet A.,Lucic M.,29,70,2,1,4,6,6,3,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
b35d82f1351ab3898131e3e1,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Ivanovic A.,Vekic D.,7,165,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
94706141339c56f7ae006216,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Makarova E.,Vesnina E.,9,82,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
891990f174896864fe118d96,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Muguruza G.,Kerber A.,20,11,2,1,4,6,6,2,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
c641de95b2fb4a4485a7f31c,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Pennetta F.,Suarez Navarro C.,28,8,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
bf7731aefeaffe08b6504ca3,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Safarova L.,Lisicki S.,13,19,2,0,6,3,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
304bdd48474b853b95593938,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Sharapova M.,Stosur S.,2,22,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
a9e1d1ab88596cde4cf802d9,2015,2015-05-29,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Beck A.,21,83,2,1,6,3,2,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
b1be39513f9c0295fe6b04d9,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Bacsinszky T.,Keys M.,24,16,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1df2fe7e8b0485c9103ad0ec,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Errani S.,Petkovic A.,17,10,2,0,6,3,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
4b0f8571207b2c8955177a52,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Goerges J.,Falconi I.,72,85,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
8c089186800a03aeff55474a,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Kvitova P.,Begu I.,4,30,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
7246cbebf42ce86f08cdf149,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Mitu A.,Schiavone F.,100,92,2,0,7,5,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
7694083cf6ecb64bc636cdf2,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Stephens S.,Pironkova T.,40,49,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
b46113889974f6258d768725,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Van Uytvanck A.,Mladenovic K.,93,44,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
0bed2538edf9f508b302c70c,2015,2015-05-30,French Open,Paris,Grand Slam,Outdoor,Clay,3rd Round,3,Williams S.,Azarenka V.,1,27,2,1,3,6,6,4,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
ba8807a4af84da50ee15fb20,2015,2015-05-31,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Ivanovic A.,Makarova E.,7,9,2,1,7,5,3,6,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
cc1f333ba54c0eb36776f686,2015,2015-05-31,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Svitolina E.,Cornet A.,21,29,2,0,6,2,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
f2ad7cb26d2b3715da162862,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Bacsinszky T.,Kvitova P.,24,4,2,1,2,6,6,0,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
fe0131490ef21d8ba7db035a,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Errani S.,Goerges J.,17,72,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
0cdd7394548486e079dada71,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Muguruza G.,Pennetta F.,20,28,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
7b45bef19bcfde58aa2c1409,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Safarova L.,Sharapova M.,13,2,2,0,7,6,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
f918141149412c9210bd4d57,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Van Uytvanck A.,Mitu A.,93,100,2,0,6,1,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1f217e6c2aaa2643eacb0598,2015,2015-06-01,French Open,Paris,Grand Slam,Outdoor,Clay,4th Round,3,Williams S.,Stephens S.,1,40,2,1,1,6,7,5,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
2be8206075982533f78fba38,2015,2015-06-02,French Open,Paris,Grand Slam,Outdoor,Clay,Quarterfinals,3,Ivanovic A.,Svitolina E.,7,21,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
ce4053221d58ec67450eee21,2015,2015-06-02,French Open,Paris,Grand Slam,Outdoor,Clay,Quarterfinals,3,Safarova L.,Muguruza G.,13,20,2,0,7,6,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
4553f75ccae448d6e70be0b3,2015,2015-06-03,French Open,Paris,Grand Slam,Outdoor,Clay,Quarterfinals,3,Bacsinszky T.,Van Uytvanck A.,24,93,2,0,6,4,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
536b750fb1f7c13b6e0a8766,2015,2015-06-03,French Open,Paris,Grand Slam,Outdoor,Clay,Quarterfinals,3,Williams S.,Errani S.,1,17,2,0,6,1,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
8aed3d2e3c939c27f1fcedd0,2015,2015-06-04,French Open,Paris,Grand Slam,Outdoor,Clay,Semifinals,3,Safarova L.,Ivanovic A.,13,7,2,0,7,5,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
c8416c16acd9d1ffc9d6474d,2015,2015-06-04,French Open,Paris,Grand Slam,Outdoor,Clay,Semifinals,3,Williams S.,Bacsinszky T.,1,24,2,1,4,6,6,3,6,0,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
0eba2b343147529eb87b51f3,2015,2015-06-06,French Open,Paris,Grand Slam,Outdoor,Clay,The Final,3,Williams S.,Safarova L.,1,13,2,1,6,3,6,7,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
95fe2a6cede4c8ac68bbe092,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Davis L.,Tomljanovic A.,63,79,2,1,4,6,7,6,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
5c162e36a305e0046950adc8,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Jovanovski B.,Gibbs N.,54,100,2,1,6,1,3,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
f2d12d6f4920b20bd86bb362,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Konjuh A.,Rogers S.,87,82,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
377386ecfbf29f4f8206868a,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Lucic M.,Voegele S.,58,103,2,1,6,0,4,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
bcf9e5ba54d49773ade188bf,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Riske A.,Zheng S.,48,65,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1bc381f5bfdf2357e7b10177,2015,2015-06-08,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Wickmayer Y.,Knapp K.,92,41,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
2322de0818be8ff981aa3b55,2015,2015-06-08,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Erakovic M.,Witthoeft C.,94,53,2,0,6,4,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
8c3de2a0248cc96880e07336,2015,2015-06-08,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Giorgi C.,Falconi I.,35,71,2,0,7,5,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
9e36cb0216ee73dfef2b03f8,2015,2015-06-08,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Krajicek M.,Dodin O.,403,133,2,0,7,5,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
191ed4052c33b496f69d54e7,2015,2015-06-08,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Nara K.,Flipkens K.,57,78,2,1,1,6,7,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
9678ea25b88d439855ea4568,2015,2015-06-08,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Vandeweghe C.,Mitu A.,34,68,2,0,7,6,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
72d45b3033abbeb2dabf2837,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Dellacqua C.,Karatantcheva S.,50,95,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
30b6b4599c581c39e2825806,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Diyas Z.,Schiavone F.,32,75,2,0,7,6,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
91ffe183916dd7020ddc210b,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Govortsova O.,Dunne K.,127,300,2,0,6,1,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
07f1253a2b33cb329f3bf67a,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Konta J.,Rybarikova M.,147,59,2,0,6,3,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
48ba7a16a26ed7d7eb577aa0,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Linette M.,Hantuchova D.,102,72,2,1,6,2,4,6,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
8b5b329bfc2f8da9b8f26903,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Mchale C.,Gajdosova J.,67,52,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1f9f0bd3443b8f6ccb2b7bda,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Niculescu M.,Lepchenko V.,61,37,2,1,4,6,6,3,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
bbfc699c0d2639be6109df2e,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Puig M.,Hradecka L.,89,55,2,0,7,6,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
6ffa898a0ea8f26177e1333c,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Radwanska A.,Kudryavtseva A.,13,118,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
2c652e88a6e3056b9ffe9a6c,2015,2015-06-09,Aegon Open,Nottingham,International,Outdoor,Grass,1st Round,3,Vickery S.,Wang Q.,129,109,2,0,7,6,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
67f8592a9e10ae1e800aa3d6,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Beck A.,Radwanska U.,69,106,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
978822c49b9022dd2ca6e33b,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Bencic B.,Pegula J.,33,321,2,0,6,2,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
eab538e8d53c5ebde7cba235,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Bertens K.,Zhang S.,132,121,2,0,7,6,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
ee2ec7de9c8de38d5b4eb7d4,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Hlavackova A.,Tsurenko L.,168,66,2,1,6,2,2,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
ded58c3d50ced051183affcd,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Jankovic J.,Smitkova T.,30,62,2,0,7,5,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
81c1e457eac4587112c5ea86,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Koukalova K.,Larsson J.,85,70,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
28f0a90e6066c0701d498538,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Maria T.,Siniakova K.,80,73,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
00a2f319d31974b47f156b87,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Mladenovic K.,Babos T.,43,91,2,1,7,6,4,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
2cebbe121006562da332681b,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Pavlyuchenkova A.,Sanchez M.,40,182,2,0,6,2,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
1f19c392aff820427da7e778,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Shvedova Y.,Bouchard E.,76,11,2,1,6,4,1,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
8cdea727c3d6a01b1fc614a7,2015,2015-06-09,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,1st Round,3,Van Uytvanck A.,Rodina E.,46,99,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
c7ce81eb83287f2f78931b89,2015,2015-06-10,Aegon Open,Nottingham,International,Outdoor,Grass,2nd Round,3,Davis L.,Linette M.,63,102,2,1,5,7,7,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
fcaa33d0a135f7e4f4854cdb,2015,2015-06-10,Aegon Open,Nottingham,International,Outdoor,Grass,2nd Round,3,Niculescu M.,Govortsova O.,61,127,2,1,2,6,7,5,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
90850ce7fec0a720ed348e8c,2015,2015-06-10,Aegon Open,Nottingham,International,Outdoor,Grass,2nd Round,3,Riske A.,Lucic M.,48,58,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
fa75dc7a8713bc29d397dba3,2015,2015-06-10,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,2nd Round,3,Giorgi C.,Krajicek M.,35,403,2,1,6,7,6,2,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
f3b3e6aef5c26a863c1a11e0,2015,2015-06-10,Topshelf Open,'s-Hertogenbosch,International,Outdoor,Grass,2nd Round,3,Mladenovic K.,Nara K.,43,57,2,1,6,7,6,3,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2015w/2015.xlsx
