season,date,player,tournament,surface,elo
2026,2026-05-05,Naomi Osaka,rome,clay,1845.47
2026,2026-05-05,Iga Swiatek,rome,clay,2011.89
2026,2026-05-05,Elina Svitolina,rome,clay,1986.76
2026,2026-05-05,Nikola Bartunkova,rome,clay,1677.99
2026,2026-05-05,Anna Kalinskaya,rome,clay,1751.81
2026,2026-05-05,Jelena Ostapenko,rome,clay,1821.77
2026,2026-05-05,Karolina Pliskova,rome,clay,1797.73
2026,2026-05-05,Elena Rybakina,rome,clay,2161.3
2026,2026-05-05,Elise Mertens,rome,clay,1776.22
2026,2026-05-05,Mirra Andreeva,rome,clay,1997.49
2026,2026-05-05,Sorana Cirstea,rome,clay,1965.65
2026,2026-05-05,Linda Noskova,rome,clay,1844.71
2026,2026-05-05,Sorana Cirstea,rome,clay,1986.66
2026,2026-05-05,Jelena Ostapenko,rome,clay,1800.76
2026,2026-05-05,Jessica Pegula,rome,clay,2081.48
2026,2026-05-05,Iga Swiatek,rome,clay,2057.5
2026,2026-05-05,Elina Svitolina,rome,clay,2037.36
2026,2026-05-05,Elena Rybakina,rome,clay,2110.71
2026,2026-05-05,Coco Gauff,rome,clay,2063.17
2026,2026-05-05,Mirra Andreeva,rome,clay,1966.36
2026,2026-05-05,Iga Swiatek,rome,clay,2017.9
2026,2026-05-05,Elina Svitolina,rome,clay,2076.97
2026,2026-05-05,Sorana Cirstea,rome,clay,1957.34
2026,2026-05-05,Coco Gauff,rome,clay,2092.5
2026,2026-05-05,Coco Gauff,rome,clay,2047.37
2026,2026-05-05,Elina Svitolina,rome,clay,2122.1
2026,2026-05-17,Valentina Steiner,strasbourg,clay,1484.98
2026,2026-05-17,Daria Kasatkina,strasbourg,clay,1591.83
2026,2026-05-17,Oksana Selekhmeteva,strasbourg,clay,1575.44
2026,2026-05-17,Sofia Kenin,strasbourg,clay,1482.49
2026,2026-05-17,Elsa Jacquemot,strasbourg,clay,1438.47
2026,2026-05-17,Anastasia Zakharova,strasbourg,clay,1677.89
2026,2026-05-17,Talia Gibson,strasbourg,clay,1768.79
2026,2026-05-17,Eva Lys,strasbourg,clay,1556.27
2026,2026-05-17,Ksenia Efremova,strasbourg,clay,1501.27
2026,2026-05-17,Oleksandra Oliynykova,strasbourg,clay,1626.24
2026,2026-05-17,McCartney Kessler,strasbourg,clay,1636.03
2026,2026-05-17,Renata Zarazua,strasbourg,clay,1478.52
2026,2026-05-17,Antonia Ruzic,strasbourg,clay,1634.24
2026,2026-05-17,Yulia Putintseva,strasbourg,clay,1690.98
2026,2026-05-17,Beatriz Haddad Maia,strasbourg,clay,1406.49
2026,2026-05-17,Shuai Zhang,strasbourg,clay,1529.06
2026,2026-05-17,McCartney Kessler,strasbourg,clay,1651.92
2026,2026-05-17,Oksana Selekhmeteva,strasbourg,clay,1559.55
2026,2026-05-17,Talia Gibson,strasbourg,clay,1776.51
2026,2026-05-17,Shuai Zhang,strasbourg,clay,1521.34
2026,2026-05-17,Anastasia Zakharova,strasbourg,clay,1654.03
2026,2026-05-17,Daria Kasatkina,strasbourg,clay,1615.69
2026,2026-05-17,Yulia Putintseva,strasbourg,clay,1668.24
2026,2026-05-17,Oleksandra Oliynykova,strasbourg,clay,1648.98
2026,2026-05-17,Daria Kasatkina,strasbourg,clay,1635.11
2026,2026-05-17,Liudmila Samsonova,strasbourg,clay,1600.25
2026,2026-05-17,Sara Bejlek,strasbourg,clay,1646.17
2026,2026-05-17,Emma Navarro,strasbourg,clay,1613.87
2026,2026-05-17,Maria Sakkari,strasbourg,clay,1704.18
2026,2026-05-17,Peyton Stearns,strasbourg,clay,1703.67
2026,2026-05-17,Marie Bouzkova,strasbourg,clay,1643.8
2026,2026-05-17,Katerina Siniakova,strasbourg,clay,1649.98
2026,2026-05-17,Diane Parry,strasbourg,clay,1560.17
2026,2026-05-17,Emma Raducanu,strasbourg,clay,1597.31
2026,2026-05-17,Shuai Zhang,strasbourg,clay,1544.52
2026,2026-05-17,Cristina Bucsa,strasbourg,clay,1571.13
2026,2026-05-17,Magdalena Frech,strasbourg,clay,1544.09
2026,2026-05-17,Talia Gibson,strasbourg,clay,1745.01
2026,2026-05-17,Maya Joint,strasbourg,clay,1510.69
2026,2026-05-17,Ann Li,strasbourg,clay,1668.2
2026,2026-05-17,Xinyu Wang,strasbourg,clay,1595
2026,2026-05-17,Lois Boisson,strasbourg,clay,1605.5
2026,2026-05-17,Leolia Jeanjean,strasbourg,clay,1635.87
2026,2026-05-17,Leylah Fernandez,strasbourg,clay,1703.14
2026,2026-05-17,McCartney Kessler,strasbourg,clay,1634.26
2026,2026-05-17,Jaqueline Cristian,strasbourg,clay,1697.55
2026,2026-05-17,Alexandra Eala,strasbourg,clay,1725.96
2026,2026-05-17,Oleksandra Oliynykova,strasbourg,clay,1673.64
2026,2026-05-17,Emma Navarro,strasbourg,clay,1646.13
2026,2026-05-17,Iva Jovic,strasbourg,clay,1785.32
2026,2026-05-17,Ann Li,strasbourg,clay,1685.31
2026,2026-05-17,Ekaterina Alexandrova,strasbourg,clay,1584.38
2026,2026-05-17,Victoria Mboko,strasbourg,clay,1963.44
2026,2026-05-17,Lois Boisson,strasbourg,clay,1600.61
2026,2026-05-17,Shuai Zhang,strasbourg,clay,1566.59
2026,2026-05-17,Diane Parry,strasbourg,clay,1538.1
2026,2026-05-17,Magdalena Frech,strasbourg,clay,1532.02
2026,2026-05-17,Leylah Fernandez,strasbourg,clay,1715.22
2026,2026-05-17,Clara Tauson,strasbourg,clay,1647.29
2026,2026-05-17,Jaqueline Cristian,strasbourg,clay,1716.79
2026,2026-05-17,Peyton Stearns,strasbourg,clay,1678.43
2026,2026-05-17,Daria Kasatkina,strasbourg,clay,1660.34
2026,2026-05-17,Marie Bouzkova,strasbourg,clay,1666.73
2026,2026-05-17,Oleksandra Oliynykova,strasbourg,clay,1650.71
2026,2026-05-17,Shuai Zhang,strasbourg,clay,1548.73
2026,2026-05-17,Emma Navarro,strasbourg,clay,1663.98
2026,2026-05-17,Jaqueline Cristian,strasbourg,clay,1736.12
2026,2026-05-17,Daria Kasatkina,strasbourg,clay,1641.01
2026,2026-05-17,Victoria Mboko,strasbourg,clay,1972.35
2026,2026-05-17,Leylah Fernandez,strasbourg,clay,1706.31
2026,2026-05-17,Marie Bouzkova,strasbourg,clay,1644.92
2026,2026-05-17,Ann Li,strasbourg,clay,1707.12
2026,2026-05-17,Emma Navarro,strasbourg,clay,1692.03
2026,2026-05-17,Ann Li,strasbourg,clay,1679.08
2026,2026-05-17,Victoria Mboko,strasbourg,clay,1982.54
2026,2026-05-17,Jaqueline Cristian,strasbourg,clay,1725.92
2026,2026-05-17,Victoria Mboko,strasbourg,clay,1934.05
2026,2026-05-17,Emma Navarro,strasbourg,clay,1740.52
2026,2026-05-18,Diletta Cherubini,rabat,clay,1502.99
2026,2026-05-18,Vera Zvonareva,rabat,clay,1582.55
2026,2026-05-18,Alana Smith,rabat,clay,1530.01
2026,2026-05-18,Victoria Bosio,rabat,clay,1500.19
2026,2026-05-18,Fiona Ferro,rabat,clay,1547.54
2026,2026-05-18,Ekaterina Kazionova,rabat,clay,1502.54
2026,2026-05-18,Maria Teixido Garcia,rabat,clay,1484.76
2026,2026-05-18,Caijsa Hennemann,rabat,clay,1531.84
2026,2026-05-18,Dalila Spiteri,rabat,clay,1533.84
2026,2026-05-18,Georgina Garcia Perez,rabat,clay,1484.86
2026,2026-05-18,Anastasia Zolotareva,rabat,clay,1536.87
2026,2026-05-18,Zhibek Kulambayeva,rabat,clay,1500.33
2026,2026-05-18,Carolina Alves,rabat,clay,1513.26
2026,2026-05-18,Lisa Zaar,rabat,clay,1530.64
2026,2026-05-18,Amandine Hesse,rabat,clay,1485.52
2026,2026-05-18,Elina Avanesyan,rabat,clay,1546.33
2026,2026-05-18,Lisa Zaar,rabat,clay,1546.61
2026,2026-05-18,Alana Smith,rabat,clay,1514.04
2026,2026-05-18,Fiona Ferro,rabat,clay,1563.48
2026,2026-05-18,Elina Avanesyan,rabat,clay,1530.39
2026,2026-05-18,Anastasia Zolotareva,rabat,clay,1522.96
2026,2026-05-18,Vera Zvonareva,rabat,clay,1596.46
2026,2026-05-18,Dalila Spiteri,rabat,clay,1517.75
2026,2026-05-18,Caijsa Hennemann,rabat,clay,1547.93
2026,2026-05-18,Alycia Parks,rabat,clay,1663.87
2026,2026-05-18,Moyuka Uchijima,rabat,clay,1540.44
2026,2026-05-18,Lisa Zaar,rabat,clay,1529.26
2026,2026-05-18,Jessica Bouzas Maneiro,rabat,clay,1534.55
2026,2026-05-18,Petra Marcinko,rabat,clay,1494.67
2026,2026-05-18,Vera Zvonareva,rabat,clay,1575.01
2026,2026-05-18,Hanne Vandewinkel,rabat,clay,1519.68
2026,2026-05-18,Panna Udvardy,rabat,clay,1600.27
2026,2026-05-18,Francesca Jones,rabat,clay,1511.2
2026,2026-05-18,Yelyzaveta Kotliar,rabat,clay,1517.31
2026,2026-05-18,Diae El Jardi,rabat,clay,1484.73
2026,2026-05-18,Tatjana Maria,rabat,clay,1531.23
2026,2026-05-18,Sada Nahimana,rabat,clay,1550.95
2026,2026-05-18,Ajla Tomljanovic,rabat,clay,1559.54
2026,2026-05-18,Yuliia Starodubtseva,rabat,clay,1653.46
2026,2026-05-18,Angela Fita Boluda,rabat,clay,1516.04
2026,2026-05-18,Fiona Ferro,rabat,clay,1576.59
2026,2026-05-18,Danka Kovinic,rabat,clay,1486.89
2026,2026-05-18,Polona Hercog,rabat,clay,1509.14
2026,2026-05-18,Anna Bondar,rabat,clay,1676.41
2026,2026-05-18,Emiliana Arango,rabat,clay,1535.39
2026,2026-05-18,Ella Seidel,rabat,clay,1471.21
2026,2026-05-18,Simona Waltert,rabat,clay,1646.43
2026,2026-05-18,Anhelina Kalinina,rabat,clay,1666.24
2026,2026-05-18,Janice Tjen,rabat,clay,1557.25
2026,2026-05-18,Caijsa Hennemann,rabat,clay,1531.61
2026,2026-05-18,Yasmine Kabbaj,rabat,clay,1527.79
2026,2026-05-18,Berfu Cengiz,rabat,clay,1463.95
2026,2026-05-18,Jil Teichmann,rabat,clay,1577.78
2026,2026-05-18,Julia Grabher,rabat,clay,1523
2026,2026-05-18,Tereza Martincova,rabat,clay,1503.98
2026,2026-05-18,Camila Osorio,rabat,clay,1659.73
2026,2026-05-18,Sada Nahimana,rabat,clay,1535.83
2026,2026-05-18,Panna Udvardy,rabat,clay,1615.39
2026,2026-05-18,Petra Marcinko,rabat,clay,1513.42
2026,2026-05-18,Yelyzaveta Kotliar,rabat,clay,1498.56
2026,2026-05-18,Yasmine Kabbaj,rabat,clay,1545.56
2026,2026-05-18,Tatjana Maria,rabat,clay,1513.46
2026,2026-05-18,Janice Tjen,rabat,clay,1544.7
2026,2026-05-18,Camila Osorio,rabat,clay,1672.29
2026,2026-05-18,Emiliana Arango,rabat,clay,1524.56
2026,2026-05-18,Anna Bondar,rabat,clay,1687.24
2026,2026-05-18,Fiona Ferro,rabat,clay,1556.87
2026,2026-05-18,Jessica Bouzas Maneiro,rabat,clay,1554.27
2026,2026-05-18,Yuliia Starodubtseva,rabat,clay,1636.51
2026,2026-05-18,Anhelina Kalinina,rabat,clay,1683.2
2026,2026-05-18,Alycia Parks,rabat,clay,1641.99
2026,2026-05-18,Jil Teichmann,rabat,clay,1599.65
2026,2026-05-18,Petra Marcinko,rabat,clay,1534.86
2026,2026-05-18,Jessica Bouzas Maneiro,rabat,clay,1532.82
2026,2026-05-18,Camila Osorio,rabat,clay,1649.97
2026,2026-05-18,Panna Udvardy,rabat,clay,1637.71
2026,2026-05-18,Jil Teichmann,rabat,clay,1615.89
2026,2026-05-18,Yasmine Kabbaj,rabat,clay,1529.33
2026,2026-05-18,Anhelina Kalinina,rabat,clay,1702.62
2026,2026-05-18,Anna Bondar,rabat,clay,1667.81
2026,2026-05-18,Jil Teichmann,rabat,clay,1590.32
2026,2026-05-18,Petra Marcinko,rabat,clay,1560.43
2026,2026-05-18,Panna Udvardy,rabat,clay,1620.75
2026,2026-05-18,Anhelina Kalinina,rabat,clay,1719.58
2026,2026-05-18,Anhelina Kalinina,rabat,clay,1685.29
2026,2026-05-18,Petra Marcinko,rabat,clay,1594.71
2026,2026-05-24,Dalma Galfi,roland_garros,clay,1608.65
2026,2026-05-24,Maiar Sherif Ahmed Abdelaziz,roland_garros,clay,1557.82
2026,2026-05-24,Ann Li,roland_garros,clay,1704.74
2026,2026-05-24,Shuai Zhang,roland_garros,clay,1523.07
2026,2026-05-24,Claire Liu,roland_garros,clay,1586.49
2026,2026-05-24,Moyuka Uchijima,roland_garros,clay,1501.22
2026,2026-05-24,Aryna Sabalenka,roland_garros,clay,2290.36
2026,2026-05-24,Jessica Bouzas Maneiro,roland_garros,clay,1531.35
2026,2026-05-24,Mirra Andreeva,roland_garros,clay,1973.36
2026,2026-05-24,Fiona Ferro,roland_garros,clay,1549.87
2026,2026-05-24,Magdalena Frech,roland_garros,clay,1588.13
2026,2026-05-24,Elena-Gabriela Ruse,roland_garros,clay,1624.32
2026,2026-05-24,Katie Volynets,roland_garros,clay,1641.07
2026,2026-05-24,Clara Burel,roland_garros,clay,1472.64
2026,2026-05-24,Coco Gauff,roland_garros,clay,2056.41
2026,2026-05-24,Taylor Townsend,roland_garros,clay,1680.5
2026,2026-05-24,Linda Noskova,roland_garros,clay,1789.36
2026,2026-05-24,Maria Sakkari,roland_garros,clay,1759.53
2026,2026-05-24,Hanne Vandewinkel,roland_garros,clay,1507.74
2026,2026-05-24,Madison Keys,roland_garros,clay,1833.95
2026,2026-05-24,Victoria Mboko,roland_garros,clay,1948.96
2026,2026-05-24,Nikola Bartunkova,roland_garros,clay,1663.08
2026,2026-05-24,Emerson Jones,roland_garros,clay,1541.26
2026,2026-05-24,Iga Swiatek,roland_garros,clay,2023.32
2026,2026-05-24,Jasmine Paolini,roland_garros,clay,1747.37
2026,2026-05-24,Dayana Yastremska,roland_garros,clay,1540.55
2026,2026-05-24,Lilli Tagger,roland_garros,clay,1516.33
2026,2026-05-24,Xinyu Wang,roland_garros,clay,1630
2026,2026-05-24,Hailey Baptiste,roland_garros,clay,1901.07
2026,2026-05-24,Barbora Krejcikova,roland_garros,clay,1589.89
2026,2026-05-24,Ajla Tomljanovic,roland_garros,clay,1535
2026,2026-05-24,Caty McNally,roland_garros,clay,1725.75
2026,2026-05-24,Linda Fruhvirtova,roland_garros,clay,1464.15
2026,2026-05-24,Elsa Jacquemot,roland_garros,clay,1486.87
2026,2026-05-24,Anna Blinkova,roland_garros,clay,1468.97
2026,2026-05-24,Yuliia Starodubtseva,roland_garros,clay,1660.9
2026,2026-05-24,Liudmila Samsonova,roland_garros,clay,1559.11
2026,2026-05-24,Jil Teichmann,roland_garros,clay,1631.47
2026,2026-05-24,Maya Joint,roland_garros,clay,1503.05
2026,2026-05-24,Anastasia Potapova,roland_garros,clay,1908.72
2026,2026-05-24,Clara Tauson,roland_garros,clay,1607.71
2026,2026-05-24,Daria Snigur,roland_garros,clay,1690.56
2026,2026-05-24,Anna Kalinskaya,roland_garros,clay,1775.43
2026,2026-05-24,Lois Boisson,roland_garros,clay,1577
2026,2026-05-24,Alina Korneeva,roland_garros,clay,1622.03
2026,2026-05-24,Elisabetta Cocciaretto,roland_garros,clay,1683.48
2026,2026-05-24,Julia Grabher,roland_garros,clay,1560.03
2026,2026-05-24,Rebecca Sramkova,roland_garros,clay,1460.11
2026,2026-05-24,Kimberly Birrell,roland_garros,clay,1731.48
2026,2026-05-24,Jessica Pegula,roland_garros,clay,1961.5
2026,2026-05-24,Marina Bassols Ribera,roland_garros,clay,1542.65
2026,2026-05-24,Emiliana Arango,roland_garros,clay,1481.72
2026,2026-05-24,Tereza Valentova,roland_garros,clay,1615.57
2026,2026-05-24,Magda Linette,roland_garros,clay,1721.88
2026,2026-05-24,Elina Svitolina,roland_garros,clay,2127.92
2026,2026-05-24,Anna Bondar,roland_garros,clay,1661.99
2026,2026-05-24,Francesca Jones,roland_garros,clay,1539.5
2026,2026-05-24,Beatriz Haddad Maia,roland_garros,clay,1378.19
2026,2026-05-24,Panna Udvardy,roland_garros,clay,1575.93
2026,2026-05-24,Viktorija Golubic,roland_garros,clay,1623.52
2026,2026-05-24,Kaitlin Quevedo,roland_garros,clay,1637.6
2026,2026-05-24,Leolia Jeanjean,roland_garros,clay,1590.92
2026,2026-05-24,Ksenia Efremova,roland_garros,clay,1495.49
2026,2026-05-24,Sorana Cirstea,roland_garros,clay,1963.12
2026,2026-05-24,Susan Bandecchi,roland_garros,clay,1574.65
2026,2026-05-24,Cristina Bucsa,roland_garros,clay,1526.41
2026,2026-05-24,Simona Waltert,roland_garros,clay,1606.84
2026,2026-05-24,Katerina Siniakova,roland_garros,clay,1689.57
2026,2026-05-24,Marta Kostyuk,roland_garros,clay,2026.84
2026,2026-05-24,Oksana Selekhmeteva,roland_garros,clay,1553.91
2026,2026-05-24,Anhelina Kalinina,roland_garros,clay,1629.29
2026,2026-05-24,Diane Parry,roland_garros,clay,1594.1
2026,2026-05-24,Kamilla Rakhimova,roland_garros,clay,1624.45
2026,2026-05-24,Jaqueline Cristian,roland_garros,clay,1668.83
2026,2026-05-24,Lucia Bronzetti,roland_garros,clay,1509.59
2026,2026-05-24,Marie Bouzkova,roland_garros,clay,1672.94
2026,2026-05-24,Antonia Ruzic,roland_garros,clay,1666.02
2026,2026-05-24,Ashlyn Krueger,roland_garros,clay,1530.03
2026,2026-05-24,Danka Kovinic,roland_garros,clay,1453
2026,2026-05-24,Xiyu Wang,roland_garros,clay,1574.29
2026,2026-05-24,Daria Kasatkina,roland_garros,clay,1682.78
2026,2026-05-24,Zeynep Sonmez,roland_garros,clay,1614.57
2026,2026-05-24,Iva Jovic,roland_garros,clay,1818.56
2026,2026-05-24,Alexandra Eala,roland_garros,clay,1692.73
2026,2026-05-24,Sinja Kraus,roland_garros,clay,1612.38
2026,2026-05-24,Belinda Bencic,roland_garros,clay,1831.25
2026,2026-05-24,Emma Raducanu,roland_garros,clay,1563.08
2026,2026-05-24,Solana Sierra,roland_garros,clay,1682.06
2026,2026-05-24,Anastasia Zakharova,roland_garros,clay,1645.06
2026,2026-05-24,Karolina Muchova,roland_garros,clay,2022.48
2026,2026-05-24,Donna Vekic,roland_garros,clay,1648.31
2026,2026-05-24,Alice Tubello,roland_garros,clay,1485.24
2026,2026-05-24,Elena Pridankina,roland_garros,clay,1510.27
2026,2026-05-24,Oleksandra Oliynykova,roland_garros,clay,1678.14
2026,2026-05-24,Sofia Kenin,roland_garros,clay,1462.93
2026,2026-05-24,Peyton Stearns,roland_garros,clay,1698
2026,2026-05-24,Tiantsoa Sarah Rakotomanga Rajaonah,roland_garros,clay,1493.22
2026,2026-05-24,Amanda Anisimova,roland_garros,clay,1934.56
2026,2026-05-24,Veronika Erjavec,roland_garros,clay,1502.37
2026,2026-05-24,Elena Rybakina,roland_garros,clay,2113.7
2026,2026-05-24,Talia Gibson,roland_garros,clay,1696.31
2026,2026-05-24,Yulia Putintseva,roland_garros,clay,1716.94
2026,2026-05-24,Petra Marcinko,roland_garros,clay,1550.3
2026,2026-05-24,Eva Lys,roland_garros,clay,1600.68
2026,2026-05-24,Tatjana Maria,roland_garros,clay,1499.01
2026,2026-05-24,Elise Mertens,roland_garros,clay,1790.67
2026,2026-05-24,Sara Bejlek,roland_garros,clay,1666.47
2026,2026-05-24,Sloane Stephens,roland_garros,clay,1438.49
2026,2026-05-24,Akasha Urhobo,roland_garros,clay,1541.32
2026,2026-05-24,Katie Boulter,roland_garros,clay,1690.8
2026,2026-05-24,Alycia Parks,roland_garros,clay,1689.31
2026,2026-05-24,Leylah Fernandez,roland_garros,clay,1658.99
2026,2026-05-24,Sara Sorribes Tormo,roland_garros,clay,1474.66
2026,2026-05-24,Tamara Korpatsch,roland_garros,clay,1647.3
2026,2026-05-24,Camila Osorio,roland_garros,clay,1682.51
2026,2026-05-24,Ekaterina Alexandrova,roland_garros,clay,1551.84
2026,2026-05-24,Hanyu Guo,roland_garros,clay,1496.92
2026,2026-05-24,McCartney Kessler,roland_garros,clay,1662.05
2026,2026-05-24,Jelena Ostapenko,roland_garros,clay,1811.19
2026,2026-05-24,Ella Seidel,roland_garros,clay,1460.77
2026,2026-05-24,Diana Shnaider,roland_garros,clay,1755.44
2026,2026-05-24,Renata Zarazua,roland_garros,clay,1464.05
2026,2026-05-24,Emma Navarro,roland_garros,clay,1760.09
2026,2026-05-24,Janice Tjen,roland_garros,clay,1525.12
2026,2026-05-24,Laura Siegemund,roland_garros,clay,1625.22
2026,2026-05-24,Naomi Osaka,roland_garros,clay,1864.6
2026,2026-05-24,Maja Chwalinska,roland_garros,clay,1651.33
2026,2026-05-24,Qinwen Zheng,roland_garros,clay,1703.96
2026,2026-05-24,Kamilla Rakhimova,roland_garros,clay,1617.1
2026,2026-05-24,Karolina Muchova,roland_garros,clay,2029.83
2026,2026-05-24,Julia Grabher,roland_garros,clay,1551.73
2026,2026-05-24,Amanda Anisimova,roland_garros,clay,1942.86
2026,2026-05-24,Daria Kasatkina,roland_garros,clay,1710.71
2026,2026-05-24,Susan Bandecchi,roland_garros,clay,1546.71
2026,2026-05-24,Tamara Korpatsch,roland_garros,clay,1685.31
2026,2026-05-24,Xinyu Wang,roland_garros,clay,1591.99
2026,2026-05-24,Elina Svitolina,roland_garros,clay,2132.92
2026,2026-05-24,Kaitlin Quevedo,roland_garros,clay,1632.6
2026,2026-05-24,Hailey Baptiste,roland_garros,clay,1831.65
2026,2026-05-24,Xiyu Wang,roland_garros,clay,1643.71
2026,2026-05-24,Iva Jovic,roland_garros,clay,1851.89
2026,2026-05-24,Emma Navarro,roland_garros,clay,1726.76
2026,2026-05-24,Maria Sakkari,roland_garros,clay,1781.11
2026,2026-05-24,Claire Liu,roland_garros,clay,1564.91
2026,2026-05-24,Jelena Ostapenko,roland_garros,clay,1761.13
2026,2026-05-24,Magda Linette,roland_garros,clay,1771.94
2026,2026-05-24,Viktorija Golubic,roland_garros,clay,1671
2026,2026-05-24,Alycia Parks,roland_garros,clay,1641.83
2026,2026-05-24,Marta Kostyuk,roland_garros,clay,2034.67
2026,2026-05-24,Katie Volynets,roland_garros,clay,1633.23
2026,2026-05-24,Jil Teichmann,roland_garros,clay,1666.5
2026,2026-05-24,Magdalena Frech,roland_garros,clay,1553.1
2026,2026-05-24,Anna Kalinskaya,roland_garros,clay,1798.83
2026,2026-05-24,Alina Korneeva,roland_garros,clay,1598.63
2026,2026-05-24,Antonia Ruzic,roland_garros,clay,1643.98
2026,2026-05-24,Madison Keys,roland_garros,clay,1855.99
2026,2026-05-24,Coco Gauff,roland_garros,clay,2061.24
2026,2026-05-24,Maiar Sherif Ahmed Abdelaziz,roland_garros,clay,1553
2026,2026-05-24,Yuliia Starodubtseva,roland_garros,clay,1780.03
2026,2026-05-24,Elena Rybakina,roland_garros,clay,1994.57
2026,2026-05-24,Sara Bejlek,roland_garros,clay,1657.38
2026,2026-05-24,Iga Swiatek,roland_garros,clay,2032.41
2026,2026-05-24,Aryna Sabalenka,roland_garros,clay,2291.53
2026,2026-05-24,Elsa Jacquemot,roland_garros,clay,1485.7
2026,2026-05-24,Victoria Mboko,roland_garros,clay,1963.63
2026,2026-05-24,Katerina Siniakova,roland_garros,clay,1674.89
2026,2026-05-24,Yulia Putintseva,roland_garros,clay,1672.99
2026,2026-05-24,Camila Osorio,roland_garros,clay,1726.46
2026,2026-05-24,Caty McNally,roland_garros,clay,1697.54
2026,2026-05-24,Belinda Bencic,roland_garros,clay,1859.47
2026,2026-05-24,Donna Vekic,roland_garros,clay,1630.43
2026,2026-05-24,Naomi Osaka,roland_garros,clay,1882.48
2026,2026-05-24,Eva Lys,roland_garros,clay,1591.84
2026,2026-05-24,Sorana Cirstea,roland_garros,clay,1971.95
2026,2026-05-24,Daria Snigur,roland_garros,clay,1651.42
2026,2026-05-24,Peyton Stearns,roland_garros,clay,1737.14
2026,2026-05-24,Maja Chwalinska,roland_garros,clay,1706.57
2026,2026-05-24,Elise Mertens,roland_garros,clay,1735.43
2026,2026-05-24,Jasmine Paolini,roland_garros,clay,1699.94
2026,2026-05-24,Solana Sierra,roland_garros,clay,1729.5
2026,2026-05-24,Francesca Jones,roland_garros,clay,1514.15
2026,2026-05-24,Marie Bouzkova,roland_garros,clay,1698.29
2026,2026-05-24,Diana Shnaider,roland_garros,clay,1784.94
2026,2026-05-24,McCartney Kessler,roland_garros,clay,1632.55
2026,2026-05-24,Katie Boulter,roland_garros,clay,1673.05
2026,2026-05-24,Anastasia Potapova,roland_garros,clay,1926.47
2026,2026-05-24,Oleksandra Oliynykova,roland_garros,clay,1724.23
2026,2026-05-24,Kimberly Birrell,roland_garros,clay,1685.39
2026,2026-05-24,Ann Li,roland_garros,clay,1652.42
2026,2026-05-24,Diane Parry,roland_garros,clay,1646.43
2026,2026-05-24,Mirra Andreeva,roland_garros,clay,1979.78
2026,2026-05-24,Marina Bassols Ribera,roland_garros,clay,1536.23
2026,2026-05-24,Iva Jovic,roland_garros,clay,1815.4
2026,2026-05-24,Naomi Osaka,roland_garros,clay,1918.97
2026,2026-05-24,Peyton Stearns,roland_garros,clay,1710.67
2026,2026-05-24,Belinda Bencic,roland_garros,clay,1885.94
2026,2026-05-24,Diana Shnaider,roland_garros,clay,1818.02
2026,2026-05-24,Oleksandra Oliynykova,roland_garros,clay,1691.15
2026,2026-05-24,Elina Svitolina,roland_garros,clay,2138.91
2026,2026-05-24,Tamara Korpatsch,roland_garros,clay,1679.32
2026,2026-05-24,Mirra Andreeva,roland_garros,clay,1992.99
2026,2026-05-24,Marie Bouzkova,roland_garros,clay,1685.08
2026,2026-05-24,Magda Linette,roland_garros,clay,1757.34
2026,2026-05-24,Iga Swiatek,roland_garros,clay,2047.01
2026,2026-05-24,Jil Teichmann,roland_garros,clay,1737.71
2026,2026-05-24,Karolina Muchova,roland_garros,clay,1958.62
2026,2026-05-24,Coco Gauff,roland_garros,clay,2006.45
2026,2026-05-24,Anastasia Potapova,roland_garros,clay,1981.25
2026,2026-05-24,Victoria Mboko,roland_garros,clay,1911.62
2026,2026-05-24,Madison Keys,roland_garros,clay,1908
2026,2026-05-24,Xiyu Wang,roland_garros,clay,1698.64
2026,2026-05-24,Yuliia Starodubtseva,roland_garros,clay,1725.1
2026,2026-05-24,Aryna Sabalenka,roland_garros,clay,2294.87
2026,2026-05-24,Daria Kasatkina,roland_garros,clay,1707.37
2026,2026-05-24,Anna Kalinskaya,roland_garros,clay,1830.62
2026,2026-05-24,Camila Osorio,roland_garros,clay,1694.67
2026,2026-05-24,Diane Parry,roland_garros,clay,1714.14
2026,2026-05-24,Amanda Anisimova,roland_garros,clay,1875.15
2026,2026-05-24,Marta Kostyuk,roland_garros,clay,2043.45
2026,2026-05-24,Viktorija Golubic,roland_garros,clay,1662.22
2026,2026-05-24,Solana Sierra,roland_garros,clay,1713.62
2026,2026-05-24,Sorana Cirstea,roland_garros,clay,1987.83
2026,2026-05-24,Maria Sakkari,roland_garros,clay,1732.65
2026,2026-05-24,Maja Chwalinska,roland_garros,clay,1755.02
2026,2026-05-24,Elina Svitolina,roland_garros,clay,2155.54
2026,2026-05-24,Belinda Bencic,roland_garros,clay,1869.3
2026,2026-05-24,Sorana Cirstea,roland_garros,clay,2001.84
2026,2026-05-24,Xiyu Wang,roland_garros,clay,1684.64
2026,2026-05-24,Anastasia Potapova,roland_garros,clay,1919.29
2026,2026-05-24,Anna Kalinskaya,roland_garros,clay,1892.58
2026,2026-05-24,Mirra Andreeva,roland_garros,clay,2009.45
2026,2026-05-24,Jil Teichmann,roland_garros,clay,1721.25
2026,2026-05-24,Maja Chwalinska,roland_garros,clay,1793.87
