season,date,player,opponent,tournament,surface,tournament_type,won,sets_for,sets_against,elo_pre,elo_post
2015,2015-05-24,Mikhail Kukushkin,Dudi Sela,roland_garros,clay,grand_slam,0,0,3,1493.71,1461.97
2015,2015-05-24,Sergiy Stakhovsky,Ricardas Berankis,roland_garros,clay,grand_slam,1,3,0,1659.68,1682.19
2015,2015-05-24,Ricardas Berankis,Sergiy Stakhovsky,roland_garros,clay,grand_slam,0,0,3,1496.87,1474.35
2015,2015-05-24,Lucas Pouille,Gilles Simon,roland_garros,clay,grand_slam,0,1,3,1596.29,1579.26
2015,2015-05-24,Gilles Simon,Lucas Pouille,roland_garros,clay,grand_slam,1,3,1,1823.36,1840.4
2015,2015-05-24,Andreas Seppi,John Isner,roland_garros,clay,grand_slam,0,0,3,1735.72,1713.62
2015,2015-05-24,John Isner,Andreas Seppi,roland_garros,clay,grand_slam,1,3,0,1903.06,1925.16
2015,2015-05-24,Jo-Wilfried Tsonga,Christian Lindell,roland_garros,clay,grand_slam,1,3,0,1767.53,1794.06
2015,2015-05-24,Christian Lindell,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,0,0,3,1645.78,1619.25
2015,2015-05-24,Ivo Karlovic,Marcos Baghdatis,roland_garros,clay,grand_slam,0,0,3,1687.41,1639.3
2015,2015-05-24,Marcos Baghdatis,Ivo Karlovic,roland_garros,clay,grand_slam,1,3,0,1615.99,1664.1
2015,2015-05-24,Tommy Robredo,Andrey Golubev,roland_garros,clay,grand_slam,1,3,1,1690.03,1712.45
2015,2015-05-24,Andrey Golubev,Tommy Robredo,roland_garros,clay,grand_slam,0,1,3,1526.14,1503.72
2015,2015-05-24,Denis Istomin,Nick Kyrgios,roland_garros,clay,grand_slam,0,0,3,1521.03,1506.95
2015,2015-05-24,Nick Kyrgios,Denis Istomin,roland_garros,clay,grand_slam,1,3,0,1789.14,1803.22
2015,2015-05-24,Jack Sock,Grigor Dimitrov,roland_garros,clay,grand_slam,1,3,0,1742.96,1795.67
2015,2015-05-24,Grigor Dimitrov,Jack Sock,roland_garros,clay,grand_slam,0,0,3,1857.31,1804.6
2015,2015-05-24,Teymuraz Gabashvili,Feliciano Lopez,roland_garros,clay,grand_slam,1,3,0,1538.71,1595.76
2015,2015-05-24,Feliciano Lopez,Teymuraz Gabashvili,roland_garros,clay,grand_slam,0,0,3,1696.9,1639.85
2015,2015-05-24,Gael Monfils,Edouard Roger-Vasselin,roland_garros,clay,grand_slam,1,3,1,1893.92,1906.38
2015,2015-05-24,Edouard Roger-Vasselin,Gael Monfils,roland_garros,clay,grand_slam,0,1,3,1600.25,1587.79
2015,2015-05-24,Ernests Gulbis,Igor Sijsling,roland_garros,clay,grand_slam,1,3,0,1489.54,1547.21
2015,2015-05-24,Igor Sijsling,Ernests Gulbis,roland_garros,clay,grand_slam,0,0,3,1654.3,1596.64
2015,2015-05-24,Sam Querrey,Borna Coric,roland_garros,clay,grand_slam,0,1,3,1655.5,1612.23
2015,2015-05-24,Borna Coric,Sam Querrey,roland_garros,clay,grand_slam,1,3,1,1627.07,1670.34
2015,2015-05-24,Kyle Edmund,Stephane Robert,roland_garros,clay,grand_slam,1,3,2,1686.74,1720.15
2015,2015-05-24,Stephane Robert,Kyle Edmund,roland_garros,clay,grand_slam,0,2,3,1629.01,1595.6
2015,2015-05-24,Philipp Kohlschreiber,Go Soeda,roland_garros,clay,grand_slam,1,3,0,1725.59,1745.52
2015,2015-05-24,Go Soeda,Philipp Kohlschreiber,roland_garros,clay,grand_slam,0,0,3,1533.94,1514.01
2015,2015-05-24,Diego Schwartzman,Andreas Haider-Maurer,roland_garros,clay,grand_slam,1,3,1,1594.55,1638.86
2015,2015-05-24,Andreas Haider-Maurer,Diego Schwartzman,roland_garros,clay,grand_slam,0,1,3,1632.19,1587.87
2015,2015-05-24,Richard Gasquet,Germain Gigounon,roland_garros,clay,grand_slam,1,3,0,1816.31,1838.99
2015,2015-05-24,Germain Gigounon,Richard Gasquet,roland_garros,clay,grand_slam,0,0,3,1655.29,1632.61
2015,2015-05-24,Viktor Troicki,Simone Bolelli,roland_garros,clay,grand_slam,0,0,3,1717.57,1675.63
2015,2015-05-24,Simone Bolelli,Viktor Troicki,roland_garros,clay,grand_slam,1,3,0,1700.75,1742.69
2015,2015-05-24,Philipp Kohlschreiber,Pablo Andujar,roland_garros,clay,grand_slam,0,2,3,1745.52,1696.75
2015,2015-05-24,Pablo Andujar,Philipp Kohlschreiber,roland_garros,clay,grand_slam,1,3,2,1668.15,1716.91
2015,2015-05-24,Juan Monaco,Teymuraz Gabashvili,roland_garros,clay,grand_slam,0,0,3,1780.3,1720.85
2015,2015-05-24,Teymuraz Gabashvili,Juan Monaco,roland_garros,clay,grand_slam,1,3,0,1595.76,1655.21
2015,2015-05-24,Santiago Giraldo,David Goffin,roland_garros,clay,grand_slam,0,1,3,1658.37,1628.72
2015,2015-05-24,David Goffin,Santiago Giraldo,roland_garros,clay,grand_slam,1,3,1,1750.33,1779.98
2015,2015-05-24,Joao Sousa,Andy Murray,roland_garros,clay,grand_slam,0,1,3,1685.31,1680.98
2015,2015-05-24,Andy Murray,Joao Sousa,roland_garros,clay,grand_slam,1,3,1,2208.75,2213.07
2015,2015-05-24,David Ferrer,Daniel Gimeno-Traver,roland_garros,clay,grand_slam,1,3,0,1994.18,2002.42
2015,2015-05-24,Daniel Gimeno-Traver,David Ferrer,roland_garros,clay,grand_slam,0,0,3,1618.1,1609.87
2015,2015-05-24,John Isner,Jeremy Chardy,roland_garros,clay,grand_slam,0,1,3,1925.16,1862.25
2015,2015-05-24,Jeremy Chardy,John Isner,roland_garros,clay,grand_slam,1,3,1,1698.77,1761.68
2015,2015-05-24,Gilles Muller,Novak Djokovic,roland_garros,clay,grand_slam,0,0,3,1659.05,1658.45
2015,2015-05-24,Novak Djokovic,Gilles Muller,roland_garros,clay,grand_slam,1,3,0,2590.8,2591.39
2015,2015-05-24,Damir Dzumhur,Marcos Baghdatis,roland_garros,clay,grand_slam,1,3,1,1638.67,1681.59
2015,2015-05-24,Marcos Baghdatis,Damir Dzumhur,roland_garros,clay,grand_slam,0,1,3,1664.1,1621.18
2015,2015-05-24,Andrey Kuznetsov,Jurgen Melzer,roland_garros,clay,grand_slam,1,3,1,1654.32,1691.77
2015,2015-05-24,Jurgen Melzer,Andrey Kuznetsov,roland_garros,clay,grand_slam,0,1,3,1632.11,1594.66
2015,2015-05-24,Benjamin Becker,Fernando Verdasco,roland_garros,clay,grand_slam,1,NULL,NULL,1550.13,1613.46
2015,2015-05-24,Fernando Verdasco,Benjamin Becker,roland_garros,clay,grand_slam,0,NULL,NULL,1781.96,1718.63
2015,2015-05-24,Carlos Berlocq,Richard Gasquet,roland_garros,clay,grand_slam,0,2,3,1584.21,1569.21
2015,2015-05-24,Richard Gasquet,Carlos Berlocq,roland_garros,clay,grand_slam,1,3,2,1838.99,1853.99
2015,2015-05-24,Jo-Wilfried Tsonga,Dudi Sela,roland_garros,clay,grand_slam,1,3,0,1794.06,1813.63
2015,2015-05-24,Dudi Sela,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,0,0,3,1598.2,1578.63
2015,2015-05-24,Benoit Paire,Fabio Fognini,roland_garros,clay,grand_slam,1,3,0,1640.82,1692.81
2015,2015-05-24,Fabio Fognini,Benoit Paire,roland_garros,clay,grand_slam,0,0,3,1748.28,1696.29
2015,2015-05-24,Stan Wawrinka,Dusan Lajovic,roland_garros,clay,grand_slam,1,3,1,1947.7,1956.91
2015,2015-05-24,Dusan Lajovic,Stan Wawrinka,roland_garros,clay,grand_slam,0,1,3,1593.41,1584.2
2015,2015-05-24,Nicolas Mahut,Ernests Gulbis,roland_garros,clay,grand_slam,1,3,1,1581.7,1617.74
2015,2015-05-24,Ernests Gulbis,Nicolas Mahut,roland_garros,clay,grand_slam,0,1,3,1547.21,1511.16
2015,2015-05-24,Leonardo Mayer,Jerzy Janowicz,roland_garros,clay,grand_slam,1,3,1,1661.35,1696.1
2015,2015-05-24,Jerzy Janowicz,Leonardo Mayer,roland_garros,clay,grand_slam,0,1,3,1615.48,1580.73
2015,2015-05-24,Kei Nishikori,Thomaz Bellucci,roland_garros,clay,grand_slam,1,3,0,2032.61,2051.68
2015,2015-05-24,Thomaz Bellucci,Kei Nishikori,roland_garros,clay,grand_slam,0,0,3,1830.81,1811.74
2015,2015-05-24,Pablo Carreno Busta,Jack Sock,roland_garros,clay,grand_slam,0,1,3,1541.06,1526.05
2015,2015-05-24,Jack Sock,Pablo Carreno Busta,roland_garros,clay,grand_slam,1,3,1,1795.67,1810.67
2015,2015-05-24,Andrea Arnaboldi,Marin Cilic,roland_garros,clay,grand_slam,0,0,3,1723.94,1691.78
2015,2015-05-24,Marin Cilic,Andrea Arnaboldi,roland_garros,clay,grand_slam,1,3,0,1792.86,1825.03
2015,2015-05-24,Kevin Anderson,Yen-Hsun Lu,roland_garros,clay,grand_slam,1,3,1,1793.58,1813.16
2015,2015-05-24,Yen-Hsun Lu,Kevin Anderson,roland_garros,clay,grand_slam,0,1,3,1597.89,1578.31
2015,2015-05-24,Tommy Robredo,Borna Coric,roland_garros,clay,grand_slam,0,2,3,1712.45,1667.62
2015,2015-05-24,Borna Coric,Tommy Robredo,roland_garros,clay,grand_slam,1,3,2,1670.34,1715.16
2015,2015-05-24,Sergiy Stakhovsky,Steve Johnson,roland_garros,clay,grand_slam,0,1,3,1682.19,1644.67
2015,2015-05-24,Steve Johnson,Sergiy Stakhovsky,roland_garros,clay,grand_slam,1,3,1,1703.7,1741.23
2015,2015-05-24,Roger Federer,Marcel Granollers,roland_garros,clay,grand_slam,1,3,0,2223.38,2227.21
2015,2015-05-24,Marcel Granollers,Roger Federer,roland_garros,clay,grand_slam,0,0,3,1672.83,1668.99
2015,2015-05-24,Thanasi Kokkinakis,Bernard Tomic,roland_garros,clay,grand_slam,1,3,2,1696.42,1740.95
2015,2015-05-24,Bernard Tomic,Thanasi Kokkinakis,roland_garros,clay,grand_slam,0,2,3,1735.92,1691.39
2015,2015-05-24,Nicolas Almagro,Rafael Nadal,roland_garros,clay,grand_slam,0,0,3,1709.46,1699.16
2015,2015-05-24,Rafael Nadal,Nicolas Almagro,roland_garros,clay,grand_slam,1,3,0,2041.64,2051.94
2015,2015-05-24,Lukas Rosol,Roberto Bautista Agut,roland_garros,clay,grand_slam,1,3,0,1690.37,1738.43
2015,2015-05-24,Roberto Bautista Agut,Lukas Rosol,roland_garros,clay,grand_slam,0,0,3,1761.36,1713.3
2015,2015-05-24,Martin Klizan,Gilles Simon,roland_garros,clay,grand_slam,0,0,3,1670.43,1648.57
2015,2015-05-24,Gilles Simon,Martin Klizan,roland_garros,clay,grand_slam,1,3,0,1840.4,1862.26
2015,2015-05-24,Tomas Berdych,Radek Stepanek,roland_garros,clay,grand_slam,1,3,1,2083.63,2089.82
2015,2015-05-24,Radek Stepanek,Tomas Berdych,roland_garros,clay,grand_slam,0,1,3,1643.96,1637.77
2015,2015-05-24,Diego Schwartzman,Gael Monfils,roland_garros,clay,grand_slam,0,2,3,1638.86,1624.74
2015,2015-05-24,Gael Monfils,Diego Schwartzman,roland_garros,clay,grand_slam,1,3,2,1906.38,1920.5
2015,2015-05-24,Dominic Thiem,Pablo Cuevas,roland_garros,clay,grand_slam,0,1,3,1733.07,1684.85
2015,2015-05-24,Pablo Cuevas,Dominic Thiem,roland_garros,clay,grand_slam,1,3,1,1660.64,1708.86
2015,2015-05-24,Damir Dzumhur,Roger Federer,roland_garros,clay,grand_slam,0,0,3,1681.59,1677.67
2015,2015-05-24,Roger Federer,Damir Dzumhur,roland_garros,clay,grand_slam,1,3,0,2227.21,2231.13
2015,2015-05-24,David Goffin,Jeremy Chardy,roland_garros,clay,grand_slam,0,0,3,1779.98,1737.88
2015,2015-05-24,Jeremy Chardy,David Goffin,roland_garros,clay,grand_slam,1,3,0,1761.68,1803.78
2015,2015-05-24,Simone Bolelli,David Ferrer,roland_garros,clay,grand_slam,0,2,3,1742.69,1728.04
2015,2015-05-24,David Ferrer,Simone Bolelli,roland_garros,clay,grand_slam,1,3,2,2002.42,2017.07
2015,2015-05-24,Thanasi Kokkinakis,Novak Djokovic,roland_garros,clay,grand_slam,0,0,3,1740.95,1740.02
2015,2015-05-24,Novak Djokovic,Thanasi Kokkinakis,roland_garros,clay,grand_slam,1,3,0,2591.39,2592.32
2015,2015-05-24,Nick Kyrgios,Andy Murray,roland_garros,clay,grand_slam,0,0,3,1803.22,1796.23
2015,2015-05-24,Andy Murray,Nick Kyrgios,roland_garros,clay,grand_slam,1,3,0,2213.07,2220.06
2015,2015-05-24,Teymuraz Gabashvili,Lukas Rosol,roland_garros,clay,grand_slam,1,3,0,1655.21,1704.61
2015,2015-05-24,Lukas Rosol,Teymuraz Gabashvili,roland_garros,clay,grand_slam,0,0,3,1738.43,1689.03
2015,2015-05-24,Gilles Simon,Nicolas Mahut,roland_garros,clay,grand_slam,1,3,2,1862.26,1877.99
2015,2015-05-24,Nicolas Mahut,Gilles Simon,roland_garros,clay,grand_slam,0,2,3,1617.74,1602.01
2015,2015-05-24,Richard Gasquet,Kevin Anderson,roland_garros,clay,grand_slam,1,3,1,1853.99,1889.31
2015,2015-05-24,Kevin Anderson,Richard Gasquet,roland_garros,clay,grand_slam,0,1,3,1813.16,1777.84
2015,2015-05-24,Rafael Nadal,Andrey Kuznetsov,roland_garros,clay,grand_slam,1,3,0,2051.94,2060.88
2015,2015-05-24,Andrey Kuznetsov,Rafael Nadal,roland_garros,clay,grand_slam,0,0,3,1691.77,1682.83
2015,2015-05-24,Tomas Berdych,Benoit Paire,roland_garros,clay,grand_slam,1,3,1,2089.82,2097.2
2015,2015-05-24,Benoit Paire,Tomas Berdych,roland_garros,clay,grand_slam,0,1,3,1692.81,1685.42
2015,2015-05-24,Jo-Wilfried Tsonga,Pablo Andujar,roland_garros,clay,grand_slam,1,3,0,1813.63,1842.77
2015,2015-05-24,Pablo Andujar,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,0,0,3,1716.91,1687.77
2015,2015-05-24,Marin Cilic,Leonardo Mayer,roland_garros,clay,grand_slam,1,3,0,1825.03,1850.83
2015,2015-05-24,Leonardo Mayer,Marin Cilic,roland_garros,clay,grand_slam,0,0,3,1696.1,1670.29
2015,2015-05-24,Stan Wawrinka,Steve Johnson,roland_garros,clay,grand_slam,1,3,0,1956.91,1974.84
2015,2015-05-24,Steve Johnson,Stan Wawrinka,roland_garros,clay,grand_slam,0,0,3,1741.23,1723.3
2015,2015-05-24,Gael Monfils,Pablo Cuevas,roland_garros,clay,grand_slam,1,3,2,1920.5,1938.76
2015,2015-05-24,Pablo Cuevas,Gael Monfils,roland_garros,clay,grand_slam,0,2,3,1708.86,1690.6
2015,2015-05-24,Borna Coric,Jack Sock,roland_garros,clay,grand_slam,0,0,3,1715.16,1685.89
2015,2015-05-24,Jack Sock,Borna Coric,roland_garros,clay,grand_slam,1,3,0,1810.67,1839.95
2015,2015-05-24,Marin Cilic,David Ferrer,roland_garros,clay,grand_slam,0,0,3,1850.83,1826.41
2015,2015-05-24,David Ferrer,Marin Cilic,roland_garros,clay,grand_slam,1,3,0,2017.07,2041.49
2015,2015-05-24,Stan Wawrinka,Gilles Simon,roland_garros,clay,grand_slam,1,3,0,1974.84,2006.89
2015,2015-05-24,Gilles Simon,Stan Wawrinka,roland_garros,clay,grand_slam,0,0,3,1877.99,1845.94
2015,2015-05-24,Jeremy Chardy,Andy Murray,roland_garros,clay,grand_slam,0,1,3,1803.78,1796.29
2015,2015-05-24,Andy Murray,Jeremy Chardy,roland_garros,clay,grand_slam,1,3,1,2220.06,2227.56
2015,2015-05-24,Novak Djokovic,Richard Gasquet,roland_garros,clay,grand_slam,1,3,0,2592.32,2594.4
2015,2015-05-24,Richard Gasquet,Novak Djokovic,roland_garros,clay,grand_slam,0,0,3,1889.31,1887.23
2015,2015-05-24,Tomas Berdych,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,0,1,3,2097.2,2025.73
2015,2015-05-24,Jo-Wilfried Tsonga,Tomas Berdych,roland_garros,clay,grand_slam,1,3,1,1842.77,1914.25
2015,2015-05-24,Rafael Nadal,Jack Sock,roland_garros,clay,grand_slam,1,3,1,2060.88,2080.15
2015,2015-05-24,Jack Sock,Rafael Nadal,roland_garros,clay,grand_slam,0,1,3,1839.95,1820.68
2015,2015-05-24,Teymuraz Gabashvili,Kei Nishikori,roland_garros,clay,grand_slam,0,0,3,1704.61,1694.1
2015,2015-05-24,Kei Nishikori,Teymuraz Gabashvili,roland_garros,clay,grand_slam,1,3,0,2051.68,2062.19
2015,2015-05-24,Gael Monfils,Roger Federer,roland_garros,clay,grand_slam,0,1,3,1938.76,1924.97
2015,2015-05-24,Roger Federer,Gael Monfils,roland_garros,clay,grand_slam,1,3,1,2231.13,2244.92
2015,2015-05-24,Novak Djokovic,Rafael Nadal,roland_garros,clay,grand_slam,1,3,0,2594.4,2599.81
2015,2015-05-24,Rafael Nadal,Novak Djokovic,roland_garros,clay,grand_slam,0,0,3,2080.15,2074.74
2015,2015-05-24,Kei Nishikori,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,0,2,3,2062.19,1994.91
2015,2015-05-24,Jo-Wilfried Tsonga,Kei Nishikori,roland_garros,clay,grand_slam,1,3,2,1914.25,1981.54
2015,2015-05-24,David Ferrer,Andy Murray,roland_garros,clay,grand_slam,0,1,3,2041.49,2016.99
2015,2015-05-24,Andy Murray,David Ferrer,roland_garros,clay,grand_slam,1,3,1,2227.56,2252.06
2015,2015-05-24,Roger Federer,Stan Wawrinka,roland_garros,clay,grand_slam,0,0,3,2244.92,2168.37
2015,2015-05-24,Stan Wawrinka,Roger Federer,roland_garros,clay,grand_slam,1,3,0,2006.89,2083.44
2015,2015-05-24,Andy Murray,Novak Djokovic,roland_garros,clay,grand_slam,0,2,3,2252.06,2239.68
2015,2015-05-24,Novak Djokovic,Andy Murray,roland_garros,clay,grand_slam,1,3,2,2599.81,2612.19
2015,2015-05-24,Stan Wawrinka,Jo-Wilfried Tsonga,roland_garros,clay,grand_slam,1,3,1,2083.44,2120.61
2015,2015-05-24,Jo-Wilfried Tsonga,Stan Wawrinka,roland_garros,clay,grand_slam,0,1,3,1981.54,1944.37
2015,2015-05-24,Novak Djokovic,Stan Wawrinka,roland_garros,clay,grand_slam,0,1,3,2612.19,2491.32
2015,2015-05-24,Stan Wawrinka,Novak Djokovic,roland_garros,clay,grand_slam,1,3,1,2120.61,2241.48
2015,2015-06-08,Oliver Marach,Nicolas Mahut,s_hertogenbosch,grass,atp_250,0,0,2,1473.05,1462.73
2015,2015-06-08,Nicolas Mahut,Oliver Marach,s_hertogenbosch,grass,atp_250,1,2,0,1602.01,1612.33
2015,2015-06-08,Ruben Bemelmans,Boy Westerhof,s_hertogenbosch,grass,atp_250,1,2,0,1578.13,1587.81
2015,2015-06-08,Boy Westerhof,Ruben Bemelmans,s_hertogenbosch,grass,atp_250,0,0,2,1433.04,1423.36
2015,2015-06-08,Lucas Pouille,Marco Chiudinelli,s_hertogenbosch,grass,atp_250,0,0,2,1579.26,1560.69
2015,2015-06-08,Marco Chiudinelli,Lucas Pouille,s_hertogenbosch,grass,atp_250,1,2,0,1523.1,1541.66
2015,2015-06-08,Paul-Henri Mathieu,Sebastian Lavie,s_hertogenbosch,grass,atp_250,1,2,0,1535.88,1550.23
2015,2015-06-08,Sebastian Lavie,Paul-Henri Mathieu,s_hertogenbosch,grass,atp_250,0,0,2,1500,1485.65
2015,2015-06-08,Tatsuma Ito,Jelle Sels,s_hertogenbosch,grass,atp_250,1,2,0,1444.64,1462.69
2015,2015-06-08,Jelle Sels,Tatsuma Ito,s_hertogenbosch,grass,atp_250,0,0,2,1489.45,1471.39
2015,2015-06-08,Henrique Cunha,Greg Ouellette,s_hertogenbosch,grass,atp_250,1,2,1,1499.55,1514.25
2015,2015-06-08,Greg Ouellette,Henrique Cunha,s_hertogenbosch,grass,atp_250,0,1,2,1471.17,1456.48
2015,2015-06-08,Matt Reid,Tom Schonenberg,s_hertogenbosch,grass,atp_250,1,2,0,1479.1,1496.06
2015,2015-06-08,Tom Schonenberg,Matt Reid,s_hertogenbosch,grass,atp_250,0,0,2,1500,1483.04
2015,2015-06-08,Alexander Mannapov,Thiemo de Bakker,s_hertogenbosch,grass,atp_250,0,0,2,1500,1488.29
2015,2015-06-08,Thiemo de Bakker,Alexander Mannapov,s_hertogenbosch,grass,atp_250,1,2,0,1595.51,1607.22
2015,2015-06-08,Kenny De Schepper,Nicolas Jarry,s_hertogenbosch,grass,atp_250,1,2,0,1497.87,1512.77
2015,2015-06-08,Nicolas Jarry,Kenny De Schepper,s_hertogenbosch,grass,atp_250,0,0,2,1473.82,1458.93
2015,2015-06-08,Aisam-Ul-Haq Qureshi,Max De Vroome,s_hertogenbosch,grass,atp_250,1,2,0,1500,1516
2015,2015-06-08,Max De Vroome,Aisam-Ul-Haq Qureshi,s_hertogenbosch,grass,atp_250,0,0,2,1500,1484
2015,2015-06-08,Hyeon Chung,Nicholas Monroe,s_hertogenbosch,grass,atp_250,0,0,2,1579.14,1558.23
2015,2015-06-08,Nicholas Monroe,Hyeon Chung,s_hertogenbosch,grass,atp_250,1,2,0,1468.92,1489.83
2015,2015-06-08,Pierre-Hugues Herbert,Alex Kuznetsov,s_hertogenbosch,grass,atp_250,1,2,1,1553.14,1567.65
2015,2015-06-08,Alex Kuznetsov,Pierre-Hugues Herbert,s_hertogenbosch,grass,atp_250,0,1,2,1520.56,1506.06
2015,2015-06-08,Austin Krajicek,Thomas Schoorel,s_hertogenbosch,grass,atp_250,0,1,2,1591.53,1571.41
2015,2015-06-08,Thomas Schoorel,Austin Krajicek,s_hertogenbosch,grass,atp_250,1,2,1,1500,1520.12
2015,2015-06-08,Jan Hernych,Jordan Thompson,s_hertogenbosch,grass,atp_250,1,2,0,1597.7,1607.07
2015,2015-06-08,Jordan Thompson,Jan Hernych,s_hertogenbosch,grass,atp_250,0,0,2,1444.41,1435.04
2015,2015-06-08,Jurgen Zopp,Artem Sitak,s_hertogenbosch,grass,atp_250,1,2,0,1521,1536.15
2015,2015-06-08,Artem Sitak,Jurgen Zopp,s_hertogenbosch,grass,atp_250,0,0,2,1502.39,1487.25
2015,2015-06-08,Adrian Menendez-Maceiras,Illya Marchenko,s_hertogenbosch,grass,atp_250,0,1,2,1571.26,1559.34
2015,2015-06-08,Illya Marchenko,Adrian Menendez-Maceiras,s_hertogenbosch,grass,atp_250,1,2,1,1661.99,1673.91
2015,2015-06-08,Thiemo de Bakker,Marco Chiudinelli,s_hertogenbosch,grass,atp_250,0,1,2,1607.22,1588.24
2015,2015-06-08,Marco Chiudinelli,Thiemo de Bakker,s_hertogenbosch,grass,atp_250,1,2,1,1541.66,1560.65
2015,2015-06-08,Paul-Henri Mathieu,Jan Hernych,s_hertogenbosch,grass,atp_250,0,1,2,1550.23,1536.83
2015,2015-06-08,Jan Hernych,Paul-Henri Mathieu,s_hertogenbosch,grass,atp_250,1,2,1,1607.07,1620.47
2015,2015-06-08,Nicolas Mahut,Jurgen Zopp,s_hertogenbosch,grass,atp_250,1,2,0,1612.33,1624.88
2015,2015-06-08,Jurgen Zopp,Nicolas Mahut,s_hertogenbosch,grass,atp_250,0,0,2,1536.15,1523.6
2015,2015-06-08,Ruben Bemelmans,Kenny De Schepper,s_hertogenbosch,grass,atp_250,0,0,2,1587.81,1568.41
2015,2015-06-08,Kenny De Schepper,Ruben Bemelmans,s_hertogenbosch,grass,atp_250,1,2,0,1512.77,1532.17
2015,2015-06-08,Aisam-Ul-Haq Qureshi,Nicholas Monroe,s_hertogenbosch,grass,atp_250,1,2,1,1516,1530.8
2015,2015-06-08,Nicholas Monroe,Aisam-Ul-Haq Qureshi,s_hertogenbosch,grass,atp_250,0,1,2,1489.83,1475.03
2015,2015-06-08,Illya Marchenko,Henrique Cunha,s_hertogenbosch,grass,atp_250,1,2,0,1673.91,1683.03
2015,2015-06-08,Henrique Cunha,Illya Marchenko,s_hertogenbosch,grass,atp_250,0,0,2,1514.25,1505.12
2015,2015-06-08,Tatsuma Ito,Matt Reid,s_hertogenbosch,grass,atp_250,1,2,0,1462.69,1480.23
2015,2015-06-08,Matt Reid,Tatsuma Ito,s_hertogenbosch,grass,atp_250,0,0,2,1496.06,1478.53
2015,2015-06-08,Illya Marchenko,Aisam-Ul-Haq Qureshi,s_hertogenbosch,grass,atp_250,1,2,1,1683.03,1692.44
2015,2015-06-08,Aisam-Ul-Haq Qureshi,Illya Marchenko,s_hertogenbosch,grass,atp_250,0,1,2,1530.8,1521.39
2015,2015-06-08,Kenny De Schepper,Nicolas Mahut,s_hertogenbosch,grass,atp_250,0,1,2,1532.17,1520.34
2015,2015-06-08,Nicolas Mahut,Kenny De Schepper,s_hertogenbosch,grass,atp_250,1,2,1,1624.88,1636.71
2015,2015-06-08,Marco Chiudinelli,Pierre-Hugues Herbert,s_hertogenbosch,grass,atp_250,1,2,1,1560.65,1576.97
2015,2015-06-08,Pierre-Hugues Herbert,Marco Chiudinelli,s_hertogenbosch,grass,atp_250,0,1,2,1567.65,1551.32
2015,2015-06-08,Tatsuma Ito,Jan Hernych,s_hertogenbosch,grass,atp_250,1,2,0,1480.23,1502.36
2015,2015-06-08,Jan Hernych,Tatsuma Ito,s_hertogenbosch,grass,atp_250,0,0,2,1620.47,1598.34
2015,2015-06-08,Marius Copil,Jarkko Nieminen,s_hertogenbosch,grass,atp_250,1,2,1,1633.01,1645.43
2015,2015-06-08,Jarkko Nieminen,Marius Copil,s_hertogenbosch,grass,atp_250,0,1,2,1553.99,1541.57
2015,2015-06-08,Vasek Pospisil,Marinko Matosevic,s_hertogenbosch,grass,atp_250,1,2,0,1556.11,1568.72
2015,2015-06-08,Marinko Matosevic,Vasek Pospisil,s_hertogenbosch,grass,atp_250,0,0,2,1481.5,1468.89
2015,2015-06-08,Gilles Muller,Marsel Ilhan,s_hertogenbosch,grass,atp_250,1,2,0,1658.45,1675.14
2015,2015-06-08,Marsel Ilhan,Gilles Muller,s_hertogenbosch,grass,atp_250,0,0,2,1673.43,1656.74
2015,2015-06-08,Jurgen Melzer,Kenny De Schepper,s_hertogenbosch,grass,atp_250,1,2,1,1594.66,1607.29
2015,2015-06-08,Kenny De Schepper,Jurgen Melzer,s_hertogenbosch,grass,atp_250,0,1,2,1520.34,1507.71
2015,2015-06-08,Daniel Gimeno-Traver,Fernando Verdasco,s_hertogenbosch,grass,atp_250,0,1,2,1609.87,1598.72
2015,2015-06-08,Fernando Verdasco,Daniel Gimeno-Traver,s_hertogenbosch,grass,atp_250,1,2,1,1718.63,1729.78
2015,2015-06-08,Lleyton Hewitt,Nicolas Mahut,s_hertogenbosch,grass,atp_250,0,0,2,1500.57,1490.54
2015,2015-06-08,Nicolas Mahut,Lleyton Hewitt,s_hertogenbosch,grass,atp_250,1,2,0,1636.71,1646.74
2015,2015-06-08,Blaz Kavcic,Robin Haase,s_hertogenbosch,grass,atp_250,0,0,2,1504.03,1492.31
2015,2015-06-08,Robin Haase,Blaz Kavcic,s_hertogenbosch,grass,atp_250,1,2,0,1599.27,1610.99
