date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2017-06-19,Birmingham,Grass,R16,Daria Saville,Katerina Siniakova,7-5 2-6 6-4,3,2017-1052-23,2017-1052,23,P,sackmann-local
2017-06-19,Birmingham,Grass,R16,Lucie Safarova,Naomi Osaka,6-2 6-4,3,2017-1052-24,2017-1052,24,P,sackmann-local
2017-06-19,Birmingham,Grass,QF,Ashleigh Barty,Camila Giorgi,5-2 RET,3,2017-1052-25,2017-1052,25,P,sackmann-local
2017-06-19,Birmingham,Grass,QF,Garbine Muguruza,Coco Vandeweghe,4-6 6-4 0-0 RET,3,2017-1052-26,2017-1052,26,P,sackmann-local
2017-06-19,Birmingham,Grass,QF,Petra Kvitova,Kristina Mladenovic,6-4 7-6(5),3,2017-1052-27,2017-1052,27,P,sackmann-local
2017-06-19,Birmingham,Grass,QF,Lucie Safarova,Daria Saville,6-7(4) 6-3 7-6(5),3,2017-1052-28,2017-1052,28,P,sackmann-local
2017-06-19,Birmingham,Grass,SF,Ashleigh Barty,Garbine Muguruza,3-6 6-4 6-3,3,2017-1052-29,2017-1052,29,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Ashleigh Barty,Marketa Vondrousova,7-5 7-6(1),3,2017-1052-3,2017-1052,3,P,sackmann-local
2017-06-19,Birmingham,Grass,SF,Petra Kvitova,Lucie Safarova,6-1 1-0 RET,3,2017-1052-30,2017-1052,30,P,sackmann-local
2017-06-19,Birmingham,Grass,F,Petra Kvitova,Ashleigh Barty,4-6 6-3 6-2,3,2017-1052-31,2017-1052,31,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Barbora Strycova,Yulia Putintseva,6-3 6-3,3,2017-1052-4,2017-1052,4,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Johanna Konta,Lesia Tsurenko,6-3 7-6(6),3,2017-1052-5,2017-1052,5,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Coco Vandeweghe,Christina Mchale,6-4 6-2,3,2017-1052-6,2017-1052,6,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Alison Riske Amritraj,Donna Vekic,6-2 7-6(2),3,2017-1052-7,2017-1052,7,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Garbine Muguruza,Elizaveta Kulichkova,6-3 3-6 6-4,3,2017-1052-8,2017-1052,8,P,sackmann-local
2017-06-19,Birmingham,Grass,R32,Petra Kvitova,Tereza Smitkova,6-2 6-3,3,2017-1052-9,2017-1052,9,P,sackmann-local
2017-06-19,Calvia,Grass,R32,Anastasija Sevastova,Elise Mertens,7-6(2) 5-7 6-1,3,2017-1091-1,2017-1091,1,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Francesca Schiavone,Eugenie Bouchard,6-7(5) 6-4 6-3,3,2017-1091-10,2017-1091,10,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Mona Barthel,Anna Kalinskaya,7-6(6) 6-4,3,2017-1091-11,2017-1091,11,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Catherine Cartan Bellis,Carla Suarez Navarro,6-3 7-5,3,2017-1091-12,2017-1091,12,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Sabine Lisicki,Kiki Bertens,6-2 3-6 0-0 RET,3,2017-1091-13,2017-1091,13,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Shelby Rogers,Beatriz Haddad Maia,7-6(4) 6-3,3,2017-1091-14,2017-1091,14,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Julia Goerges,Lara Arruabarrena,6-1 6-2,3,2017-1091-15,2017-1091,15,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Anastasia Pavlyuchenkova,Sara Sorribes Tormo,4-6 7-5 6-4,3,2017-1091-16,2017-1091,16,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Anastasija Sevastova,Varvara Lepchenko,6-7(2) 6-1 6-3,3,2017-1091-17,2017-1091,17,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Ana Konjuh,Victoria Azarenka,6-1 6-3,3,2017-1091-18,2017-1091,18,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Caroline Garcia,Jana Cepelova,6-3 6-7(5) 6-3,3,2017-1091-19,2017-1091,19,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Varvara Lepchenko,Veronica Cepede Royg,3-6 6-3 7-6(4),3,2017-1091-2,2017-1091,2,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Roberta Vinci,Kirsten Flipkens,6-4 5-7 6-2,3,2017-1091-20,2017-1091,20,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Kristyna Pliskova,Francesca Schiavone,6-3 7-6(7),3,2017-1091-21,2017-1091,21,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Catherine Cartan Bellis,Mona Barthel,4-6 6-4 6-2,3,2017-1091-22,2017-1091,22,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Sabine Lisicki,Shelby Rogers,6-3 6-4,3,2017-1091-23,2017-1091,23,I,sackmann-local
2017-06-19,Calvia,Grass,R16,Julia Goerges,Anastasia Pavlyuchenkova,6-1 6-2,3,2017-1091-24,2017-1091,24,I,sackmann-local
2017-06-19,Calvia,Grass,QF,Anastasija Sevastova,Ana Konjuh,7-5 1-6 7-6(5),3,2017-1091-25,2017-1091,25,I,sackmann-local
2017-06-19,Calvia,Grass,QF,Caroline Garcia,Roberta Vinci,6-2 7-6(8),3,2017-1091-26,2017-1091,26,I,sackmann-local
2017-06-19,Calvia,Grass,QF,Catherine Cartan Bellis,Kristyna Pliskova,6-3 6-2,3,2017-1091-27,2017-1091,27,I,sackmann-local
2017-06-19,Calvia,Grass,QF,Julia Goerges,Sabine Lisicki,6-2 6-4,3,2017-1091-28,2017-1091,28,I,sackmann-local
2017-06-19,Calvia,Grass,SF,Anastasija Sevastova,Caroline Garcia,6-4 6-2,3,2017-1091-29,2017-1091,29,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Victoria Azarenka,Risa Ozaki,6-3 4-6 7-6(7),3,2017-1091-3,2017-1091,3,I,sackmann-local
2017-06-19,Calvia,Grass,SF,Julia Goerges,Catherine Cartan Bellis,6-1 6-1,3,2017-1091-30,2017-1091,30,I,sackmann-local
2017-06-19,Calvia,Grass,F,Anastasija Sevastova,Julia Goerges,6-4 3-6 6-3,3,2017-1091-31,2017-1091,31,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Ana Konjuh,Ons Jabeur,7-6(1) 4-6 6-3,3,2017-1091-4,2017-1091,4,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Caroline Garcia,Jelena Jankovic,6-4 6-4,3,2017-1091-5,2017-1091,5,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Jana Cepelova,Pauline Parmentier,6-2 6-0,3,2017-1091-6,2017-1091,6,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Kirsten Flipkens,Mandy Minella,3-6 6-3 6-2,3,2017-1091-7,2017-1091,7,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Roberta Vinci,Sara Errani,6-2 6-1,3,2017-1091-8,2017-1091,8,I,sackmann-local
2017-06-19,Calvia,Grass,R32,Kristyna Pliskova,Timea Babos,6-2 3-6 6-3,3,2017-1091-9,2017-1091,9,I,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Ying Ying Duan,Christina Mchale,6-3 4-0 RET,3,2017-710-1,2017-710,1,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Shuai Zhang,Varvara Lepchenko,6-2 6-1,3,2017-710-10,2017-710,10,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Shuai Peng,Francesca Schiavone,6-3 6-4,3,2017-710-11,2017-710,11,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Alison Riske Amritraj,Alize Cornet,6-4 7-5,3,2017-710-12,2017-710,12,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Sorana Cirstea,Katerina Siniakova,6-3 6-2,3,2017-710-13,2017-710,13,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Carla Suarez Navarro,Kate Makarova,6-3 6-1,3,2017-710-14,2017-710,14,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Lara Arruabarrena,Yulia Putintseva,6-4 6-7(2) 2-1 RET,3,2017-710-15,2017-710,15,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Kristyna Pliskova,Naomi Broady,6-2 6-7(7) 6-1,3,2017-710-16,2017-710,16,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Simona Halep,Ying Ying Duan,3-6 6-3 6-2,3,2017-710-17,2017-710,17,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Tsvetana Pironkova,Monica Niculescu,6-0 6-4,3,2017-710-18,2017-710,18,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Elena Vesnina,Veronica Cepede Royg,6-3 6-3,3,2017-710-19,2017-710,19,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Monica Niculescu,Mirjana Lucic,6-4 5-7 7-5,3,2017-710-2,2017-710,2,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Caroline Wozniacki,Naomi Osaka,6-2 7-6(5),3,2017-710-20,2017-710,20,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Heather Watson,Dominika Cibulkova,7-5 6-4,3,2017-710-21,2017-710,21,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Anastasia Pavlyuchenkova,Elise Mertens,3-6 6-4 6-1,3,2017-710-22,2017-710,22,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Barbora Strycova,Garbine Muguruza,6-1 6-0,3,2017-710-23,2017-710,23,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Lauren Davis,Agnieszka Radwanska,7-6(1) 6-1,3,2017-710-24,2017-710,24,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Svetlana Kuznetsova,Mona Barthel,4-6 7-5 6-2,3,2017-710-25,2017-710,25,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Kristina Mladenovic,Shuai Zhang,6-0 6-4,3,2017-710-26,2017-710,26,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Shuai Peng,Timea Bacsinszky,7-6(7) 2-6 6-4,3,2017-710-27,2017-710,27,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Karolina Pliskova,Alison Riske Amritraj,6-4 6-3,3,2017-710-28,2017-710,28,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Johanna Konta,Sorana Cirstea,6-2 6-2,3,2017-710-29,2017-710,29,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Veronica Cepede Royg,Su Wei Hsieh,4-6 6-3 6-3,3,2017-710-3,2017-710,3,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Jelena Ostapenko,Carla Suarez Navarro,6-3 0-6 6-4,3,2017-710-30,2017-710,30,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Lara Arruabarrena,Daria Saville,2-6 6-2 6-3,3,2017-710-31,2017-710,31,P,sackmann-local
2017-06-26,Eastbourne,Grass,R32,Angelique Kerber,Kristyna Pliskova,4-6 6-1 7-5,3,2017-710-32,2017-710,32,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Simona Halep,Tsvetana Pironkova,6-7(6) 7-6(4) 7-5,3,2017-710-33,2017-710,33,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Caroline Wozniacki,Elena Vesnina,6-1 6-2,3,2017-710-34,2017-710,34,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Heather Watson,Anastasia Pavlyuchenkova,6-4 6-3,3,2017-710-35,2017-710,35,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Barbora Strycova,Lauren Davis,7-5 6-2,3,2017-710-36,2017-710,36,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Svetlana Kuznetsova,Kristina Mladenovic,6-4 2-6 6-3,3,2017-710-37,2017-710,37,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Karolina Pliskova,Shuai Peng,7-6(3) 6-4,3,2017-710-38,2017-710,38,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Johanna Konta,Jelena Ostapenko,7-5 3-6 6-4,3,2017-710-39,2017-710,39,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Naomi Osaka,Risa Ozaki,6-0 6-1,3,2017-710-4,2017-710,4,P,sackmann-local
2017-06-26,Eastbourne,Grass,R16,Angelique Kerber,Lara Arruabarrena,6-2 6-1,3,2017-710-40,2017-710,40,P,sackmann-local
2017-06-26,Eastbourne,Grass,QF,Caroline Wozniacki,Simona Halep,5-7 6-4 6-1,3,2017-710-41,2017-710,41,P,sackmann-local
2017-06-26,Eastbourne,Grass,QF,Heather Watson,Barbora Strycova,6-1 1-6 6-4,3,2017-710-42,2017-710,42,P,sackmann-local
2017-06-26,Eastbourne,Grass,QF,Karolina Pliskova,Svetlana Kuznetsova,6-7(7) 6-2 6-4,3,2017-710-43,2017-710,43,P,sackmann-local
2017-06-26,Eastbourne,Grass,QF,Johanna Konta,Angelique Kerber,6-3 6-4,3,2017-710-44,2017-710,44,P,sackmann-local
2017-06-26,Eastbourne,Grass,SF,Caroline Wozniacki,Heather Watson,6-2 3-6 7-5,3,2017-710-45,2017-710,45,P,sackmann-local
2017-06-26,Eastbourne,Grass,SF,Karolina Pliskova,Johanna Konta,W/O,3,2017-710-46,2017-710,46,P,sackmann-local
2017-06-26,Eastbourne,Grass,F,Karolina Pliskova,Caroline Wozniacki,6-4 6-4,3,2017-710-47,2017-710,47,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Heather Watson,Lesia Tsurenko,6-3 4-6 6-4,3,2017-710-5,2017-710,5,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Elise Mertens,Timea Babos,6-1 6-1,3,2017-710-6,2017-710,6,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Barbora Strycova,Eugenie Bouchard,6-3 3-6 6-2,3,2017-710-7,2017-710,7,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Lauren Davis,Kristina Kucova,6-4 6-2,3,2017-710-8,2017-710,8,P,sackmann-local
2017-06-26,Eastbourne,Grass,R64,Mona Barthel,Ana Konjuh,6-4 1-0 RET,3,2017-710-9,2017-710,9,P,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Angelique Kerber,Irina Falconi,6-4 6-4,3,2017-904-1,2017-904,1,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Christina Mchale,Katie Boulter,3-6 7-5 6-3,3,2017-904-10,2017-904,10,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Svetlana Kuznetsova,Polona Hercog,6-4 6-0,3,2017-904-100,2017-904,100,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Magdalena Rybarikova,Lesia Tsurenko,6-2 6-1,3,2017-904-101,2017-904,101,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Petra Martic,Zarina Diyas,7-6(6) 6-1,3,2017-904-102,2017-904,102,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Coco Vandeweghe,Alison Riske Amritraj,6-2 6-4,3,2017-904-103,2017-904,103,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Caroline Wozniacki,Anett Kontaveit,3-6 7-6(3) 6-2,3,2017-904-104,2017-904,104,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Ana Konjuh,Dominika Cibulkova,7-6(3) 3-6 6-4,3,2017-904-105,2017-904,105,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Venus Williams,Naomi Osaka,7-6(3) 6-4,3,2017-904-106,2017-904,106,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Jelena Ostapenko,Camila Giorgi,7-5 7-5,3,2017-904-107,2017-904,107,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Elina Svitolina,Carina Witthoeft,6-1 7-5,3,2017-904-108,2017-904,108,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Johanna Konta,Maria Sakkari,6-4 6-1,3,2017-904-109,2017-904,109,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Kristina Kucova,Bianca Andreescu,6-4 6-3,3,2017-904-11,2017-904,11,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Caroline Garcia,Madison Brengle,6-4 6-3,3,2017-904-110,2017-904,110,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Victoria Azarenka,Heather Watson,3-6 6-1 6-4,3,2017-904-111,2017-904,111,G,sackmann-local
2017-07-03,Wimbledon,Grass,R32,Simona Halep,Shuai Peng,6-4 7-6(7),3,2017-904-112,2017-904,112,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Garbine Muguruza,Angelique Kerber,4-6 6-4 6-4,3,2017-904-113,2017-904,113,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Svetlana Kuznetsova,Agnieszka Radwanska,6-2 6-4,3,2017-904-114,2017-904,114,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Magdalena Rybarikova,Petra Martic,6-4 2-6 6-3,3,2017-904-115,2017-904,115,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Coco Vandeweghe,Caroline Wozniacki,7-6(4) 6-4,3,2017-904-116,2017-904,116,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Venus Williams,Ana Konjuh,6-3 6-2,3,2017-904-117,2017-904,117,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Jelena Ostapenko,Elina Svitolina,6-3 7-6(6),3,2017-904-118,2017-904,118,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Johanna Konta,Caroline Garcia,7-6(3) 4-6 6-4,3,2017-904-119,2017-904,119,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Timea Bacsinszky,Monica Puig,6-1 3-6 6-0,3,2017-904-12,2017-904,12,G,sackmann-local
2017-07-03,Wimbledon,Grass,R16,Simona Halep,Victoria Azarenka,7-6(3) 6-2,3,2017-904-120,2017-904,120,G,sackmann-local
2017-07-03,Wimbledon,Grass,QF,Garbine Muguruza,Svetlana Kuznetsova,6-3 6-4,3,2017-904-121,2017-904,121,G,sackmann-local
2017-07-03,Wimbledon,Grass,QF,Magdalena Rybarikova,Coco Vandeweghe,6-3 6-3,3,2017-904-122,2017-904,122,G,sackmann-local
2017-07-03,Wimbledon,Grass,QF,Venus Williams,Jelena Ostapenko,6-3 7-5,3,2017-904-123,2017-904,123,G,sackmann-local
2017-07-03,Wimbledon,Grass,QF,Johanna Konta,Simona Halep,6-7(2) 7-6(5) 6-4,3,2017-904-124,2017-904,124,G,sackmann-local
2017-07-03,Wimbledon,Grass,SF,Garbine Muguruza,Magdalena Rybarikova,6-1 6-1,3,2017-904-125,2017-904,125,G,sackmann-local
2017-07-03,Wimbledon,Grass,SF,Venus Williams,Johanna Konta,6-4 6-2,3,2017-904-126,2017-904,126,G,sackmann-local
2017-07-03,Wimbledon,Grass,F,Garbine Muguruza,Venus Williams,7-5 6-0,3,2017-904-127,2017-904,127,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Varvara Lepchenko,Lauren Davis,6-4 7-5,3,2017-904-13,2017-904,13,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Polona Hercog,Annika Beck,6-2 6-1,3,2017-904-14,2017-904,14,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Kate Makarova,Alison Van Uytvanck,6-3 6-1,3,2017-904-15,2017-904,15,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Svetlana Kuznetsova,Ons Jabeur,6-3 6-2,3,2017-904-16,2017-904,16,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Karolina Pliskova,Evgeniya Rodina,6-1 6-4,3,2017-904-17,2017-904,17,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Magdalena Rybarikova,Monica Niculescu,6-4 6-1,3,2017-904-18,2017-904,18,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Lesia Tsurenko,Julia Goerges,6-7(5) 7-6(8) 6-4,3,2017-904-19,2017-904,19,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Kirsten Flipkens,Misaki Doi,6-4 6-3,3,2017-904-2,2017-904,2,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Viktorija Golubic,Shuai Zhang,6-3 6-7(2) 6-1,3,2017-904-20,2017-904,20,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Petra Martic,Daria Saville,6-4 2-6 10-8,3,2017-904-21,2017-904,21,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Denisa Allertova,Risa Ozaki,7-6(5) 2-6 6-3,3,2017-904-22,2017-904,22,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Zarina Diyas,Xinyun Han,6-3 6-4,3,2017-904-23,2017-904,23,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Arina Rodionova,Anastasia Pavlyuchenkova,3-6 7-6(6) 9-7,3,2017-904-24,2017-904,24,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Kristina Mladenovic,Pauline Parmentier,6-1 6-3,3,2017-904-25,2017-904,25,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Alison Riske Amritraj,Sloane Stephens,6-2 7-5,3,2017-904-26,2017-904,26,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Tatjana Maria,Anastasia Potapova,6-3 2-2 RET,3,2017-904-27,2017-904,27,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Coco Vandeweghe,Mona Barthel,7-5 6-2,3,2017-904-28,2017-904,28,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Daria Kasatkina,Saisai Zheng,6-2 6-4,3,2017-904-29,2017-904,29,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Shelby Rogers,Julia Boserup,6-3 4-6 6-3,3,2017-904-3,2017-904,3,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Anett Kontaveit,Lara Arruabarrena,6-2 6-4,3,2017-904-30,2017-904,30,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Tsvetana Pironkova,Sara Errani,6-1 6-4,3,2017-904-31,2017-904,31,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Caroline Wozniacki,Timea Babos,6-4 4-6 6-1,3,2017-904-32,2017-904,32,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Dominika Cibulkova,Andrea Petkovic,6-3 3-6 9-7,3,2017-904-33,2017-904,33,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Jennifer Brady,Danka Kovinic,6-3 6-1,3,2017-904-34,2017-904,34,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Irina Camelia Begu,Naomi Broady,6-4 6-2,3,2017-904-35,2017-904,35,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Ana Konjuh,Sabine Lisicki,6-1 6-4,3,2017-904-36,2017-904,36,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Barbora Strycova,Veronica Cepede Royg,6-3 6-3,3,2017-904-37,2017-904,37,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Naomi Osaka,Sara Sorribes Tormo,6-3 7-6(3),3,2017-904-38,2017-904,38,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Qiang Wang,Kai Chen Chang,6-3 6-4,3,2017-904-39,2017-904,39,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Lucie Safarova,Oceane Dodin,6-2 6-2,3,2017-904-4,2017-904,4,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Venus Williams,Elise Mertens,7-6(7) 6-4,3,2017-904-40,2017-904,40,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Jelena Ostapenko,Aliaksandra Sasnovich,6-0 1-6 6-3,3,2017-904-41,2017-904,41,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Francoise Abanda,Kurumi Nara,6-2 6-4,3,2017-904-42,2017-904,42,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Camila Giorgi,Alize Cornet,5-7 6-4 6-4,3,2017-904-43,2017-904,43,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Madison Keys,Nao Hibino,6-4 6-2,3,2017-904-44,2017-904,44,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Carina Witthoeft,Mirjana Lucic,6-3 5-7 8-6,3,2017-904-45,2017-904,45,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Aryna Sabalenka,Irina Khromacheva,6-3 6-4,3,2017-904-46,2017-904,46,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Francesca Schiavone,Mandy Minella,6-1 6-1,3,2017-904-47,2017-904,47,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Elina Svitolina,Ashleigh Barty,7-5 7-6(8),3,2017-904-48,2017-904,48,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Johanna Konta,Su Wei Hsieh,6-2 6-2,3,2017-904-49,2017-904,49,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Sorana Cirstea,Kiki Bertens,7-6(4) 7-5,3,2017-904-5,2017-904,5,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Donna Vekic,Natalia Vikhlyantseva,6-7(6) 6-4 6-1,3,2017-904-50,2017-904,50,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Maria Sakkari,Katerina Siniakova,6-3 6-4,3,2017-904-51,2017-904,51,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Kristyna Pliskova,Roberta Vinci,7-6(6) 6-2,3,2017-904-52,2017-904,52,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Caroline Garcia,Jana Cepelova,6-1 6-1,3,2017-904-53,2017-904,53,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Ana Bogdan,Ying Ying Duan,6-4 6-2,3,2017-904-54,2017-904,54,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Madison Brengle,Richel Hogenkamp,6-3 6-3,3,2017-904-55,2017-904,55,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Petra Kvitova,Johanna Larsson,6-3 6-4,3,2017-904-56,2017-904,56,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Elena Vesnina,Anna Blinkova,6-4 5-7 6-2,3,2017-904-57,2017-904,57,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Victoria Azarenka,Catherine Cartan Bellis,3-6 6-2 6-1,3,2017-904-58,2017-904,58,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Heather Watson,Maryna Zanevska,6-1 7-6(5),3,2017-904-59,2017-904,59,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Bethanie Mattek Sands,Magda Linette,1-6 6-2 6-3,3,2017-904-6,2017-904,6,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Anastasija Sevastova,Yulia Putintseva,6-1 7-6(3),3,2017-904-60,2017-904,60,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Carla Suarez Navarro,Eugenie Bouchard,1-6 6-1 6-1,3,2017-904-61,2017-904,61,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Shuai Peng,Marketa Vondrousova,6-7(5) 6-0 6-4,3,2017-904-62,2017-904,62,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Beatriz Haddad Maia,Laura Robson,6-4 6-2,3,2017-904-63,2017-904,63,G,sackmann-local
2017-07-03,Wimbledon,Grass,R128,Simona Halep,Marina Erakovic,6-4 6-1,3,2017-904-64,2017-904,64,G,sackmann-local
